FACILITYID,NAME,STATE,YEAR,Avg_Temp_Mean_Summer,Avg_Temp_Max_Summer,90th_Percentile_Summer,Days_Above_10F,Count_Heatwaves_1Day,Count_Heatwaves_2Day,Count_Heatwaves_3Day,ToBeDropped
10002940,SEGOVIA PRE-RELEASE FACILITY,TX,2015,84.77990972800335,95.50945882953584,100.45760131835938,0,5,2,6,Drop
10002940,SEGOVIA PRE-RELEASE FACILITY,TX,2016,86.69809010146093,97.84739335482239,101.88140266418458,0,3,2,8,Drop
10002940,SEGOVIA PRE-RELEASE FACILITY,TX,2017,86.43148374557497,98.03683634586021,102.19279983520508,0,7,2,4,Drop
10002940,SEGOVIA PRE-RELEASE FACILITY,TX,2018,86.2627703713589,96.78952435040084,101.55920249938966,0,7,4,2,Drop
10002940,SEGOVIA PRE-RELEASE FACILITY,TX,2019,87.09984429156194,97.90183604193508,102.21980079650879,0,6,2,5,Drop
10002940,SEGOVIA PRE-RELEASE FACILITY,TX,2020,84.69448348498733,95.10858994780996,100.72220016479493,0,7,2,4,Drop
10002940,SEGOVIA PRE-RELEASE FACILITY,TX,2021,84.28911485906502,94.66921322619326,98.70080230712891,0,3,2,8,Drop
10002940,SEGOVIA PRE-RELEASE FACILITY,TX,2022,85.90468855920389,97.27714751509373,101.5429990386963,0,6,2,5,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2000,82.05158189320174,94.02239349552843,102.35480010986328,1,4,3,6,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2001,79.38315585871212,89.0691478291496,96.60019920349121,0,6,3,4,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2002,80.07482788601861,89.9636887722328,95.1530004119873,0,6,3,4,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2003,79.13410653598969,88.75960648646115,95.12600288391114,0,5,3,5,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2004,78.49731973038347,88.06203301539186,93.6158002471924,0,5,4,4,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2005,81.80865578807769,92.81226242565722,97.47140197753906,0,5,3,5,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2006,80.58229499332239,91.90237695350014,99.26059829711915,0,3,2,8,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2007,79.12348360937148,87.91272138689385,92.36300178527831,0,2,2,9,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2008,79.66429501752386,89.81054093407805,97.5253970336914,0,2,2,9,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2009,80.33228692773909,90.95265574220757,98.54060173034668,0,3,3,7,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2010,82.50645086413523,92.7163606174657,99.74120277404786,0,6,3,4,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2011,85.12412315118509,98.25711512331107,104.14040321350099,0,4,2,7,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2012,80.28404097009874,90.84303275874402,97.54699684143067,0,7,4,2,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2013,80.9766721131372,91.6964096976108,98.1698007965088,0,6,2,5,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2014,78.68963930176905,87.49754092732411,92.62040046691895,0,6,3,4,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2015,80.75204091072082,91.00931128517527,96.42739868164062,0,3,3,7,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2016,80.96575401337421,90.50191782341626,97.34720016479493,0,3,3,7,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2017,79.01297545823896,87.94872150733825,93.19100013732911,0,6,3,4,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2018,81.75900811680027,91.65524586224169,97.15460090637208,0,6,3,4,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2019,80.67583597214497,90.45868836699937,95.6408009338379,0,4,3,6,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2020,79.23170487919792,88.73437699177228,94.45820098876953,0,4,3,6,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2021,79.12842616956739,88.72552447084523,93.14600219726563,0,5,2,5,Drop
10002792,SKYVIEW PSYCHIATRIC FACILITY,TX,2022,81.96202452065516,92.91391798550961,98.95820167541504,0,8,4,1,Drop
10002758,SMITH PRISON,TX,2000,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2001,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2002,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2003,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2004,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2005,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2006,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2007,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2008,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2009,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2010,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2011,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2012,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2013,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2014,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2015,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2016,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2017,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2018,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2019,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2020,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2021,NA,NA,NA,NA,NA,NA,NA,Drop
10002758,SMITH PRISON,TX,2022,NA,NA,NA,NA,NA,NA,NA,Drop
10002885,VANCE UNIT,TX,2000,83.81004904918981,94.68559000296672,100.81940238952637,0,4,3,6,Drop
10002885,VANCE UNIT,TX,2001,81.92204088539374,91.3960163585475,96.82880065917969,0,7,4,2,Drop
10002885,VANCE UNIT,TX,2002,81.92484434784437,91.02701660844143,94.49240211486817,0,7,4,2,Drop
10002885,VANCE UNIT,TX,2003,81.57303284738883,90.89836079644375,94.98020263671876,0,4,2,7,Drop
10002885,VANCE UNIT,TX,2004,82.0689916704522,91.45562276058506,95.94499794006349,0,6,3,4,Drop
10002885,VANCE UNIT,TX,2005,84.3414181881263,94.52196758457869,97.98620002746581,0,6,4,3,Drop
10002885,VANCE UNIT,TX,2006,81.98327045127994,91.8148850612953,95.5291990661621,0,6,3,4,Drop
10002885,VANCE UNIT,TX,2007,82.27554906157194,91.02362280673664,94.6706031036377,0,3,3,7,Drop
10002885,VANCE UNIT,TX,2008,82.78862289678852,93.0083441531072,97.19240211486817,0,9,3,1,Drop
10002885,VANCE UNIT,TX,2009,83.96290167198805,94.49762296207616,100.05800247192383,0,7,4,1,Drop
10002885,VANCE UNIT,TX,2010,83.50773778821603,92.48929505270038,97.06820236206055,0,5,3,5,Drop
10002885,VANCE UNIT,TX,2011,85.77551627862653,97.45522942152179,101.49080093383789,0,7,3,3,Drop
10002885,VANCE UNIT,TX,2012,82.68386885611733,92.41995075100759,97.17259857177734,0,5,3,5,Drop
10002885,VANCE UNIT,TX,2013,83.7027868599188,94.19118047307748,98.79439826965333,0,6,3,4,Drop
10002885,VANCE UNIT,TX,2014,82.70186885302185,91.86726232434886,96.64340019226074,0,6,3,4,Drop
10002885,VANCE UNIT,TX,2015,82.78390161092166,92.55465576922307,98.59639717102051,0,2,2,9,Drop
10002885,VANCE UNIT,TX,2016,83.48767212101669,92.3761309764424,96.57500274658203,0,4,2,7,Drop
10002885,VANCE UNIT,TX,2017,82.80699184605334,91.8381968451328,96.6343968963623,0,6,3,4,Drop
10002885,VANCE UNIT,TX,2018,83.78858213268344,92.723885548701,97.53620002746582,0,5,3,5,Drop
10002885,VANCE UNIT,TX,2019,83.8684754058963,93.11354105902504,96.61820236206054,0,5,2,6,Drop
10002885,VANCE UNIT,TX,2020,83.12899992739571,92.1002295228301,97.30039772033692,0,7,4,2,Drop
10002885,VANCE UNIT,TX,2021,82.95549179061507,91.75454093745498,96.07819755554199,0,6,5,2,Drop
10002885,VANCE UNIT,TX,2022,84.70422125800711,95.25081950328392,100.00760131835938,0,7,2,4,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2000,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2001,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2002,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2003,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2004,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2005,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2006,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2007,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2008,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2009,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2010,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2011,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2012,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2013,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2014,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2015,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2016,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2017,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2018,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2019,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2020,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2021,NA,NA,NA,NA,NA,NA,NA,Drop
10000252,WILLACY COUNTY STATE JAIL,TX,2022,NA,NA,NA,NA,NA,NA,NA,Drop
10002817,HILLTOP UNIT,TX,2000,82.70821303187826,96.00091792247335,103.90459884643555,0,5,2,6,Drop
10002817,HILLTOP UNIT,TX,2001,81.50265562964269,93.26167193866164,100.3586028289795,0,6,4,3,Drop
10002817,HILLTOP UNIT,TX,2002,80.67295898374967,91.89499998874352,96.9026020050049,0,6,3,4,Drop
10002817,HILLTOP UNIT,TX,2003,80.00452458819409,91.62116393104928,98.54239936828614,1,6,4,3,Drop
10002817,HILLTOP UNIT,TX,2004,78.87244262773483,89.91396722324563,94.5931982421875,0,4,3,6,Drop
10002817,HILLTOP UNIT,TX,2005,81.90175403532434,93.53432781031874,97.61719879150391,0,6,3,4,Drop
10002817,HILLTOP UNIT,TX,2006,81.85896728234212,94.92903290732968,101.4638006591797,0,4,4,5,Drop
10002817,HILLTOP UNIT,TX,2007,80.17109843551138,90.13159028663009,94.64180244445801,0,4,2,7,Drop
10002817,HILLTOP UNIT,TX,2008,81.83764779059614,93.98122988528893,99.90139923095704,0,3,2,8,Drop
10002817,HILLTOP UNIT,TX,2009,82.7435492202884,94.14175415351743,101.32340087890626,0,5,4,4,Drop
10002817,HILLTOP UNIT,TX,2010,83.29668028706409,93.991262170135,100.05620208740234,0,6,4,3,Drop
10002817,HILLTOP UNIT,TX,2011,86.44417213142896,99.63721315978005,104.49679901123048,0,5,3,5,Drop
10002817,HILLTOP UNIT,TX,2012,82.70489342798948,94.48316392429537,101.46200027465821,0,6,4,2,Drop
10002817,HILLTOP UNIT,TX,2013,82.54746724660284,94.3756066463033,100.56199752807618,0,4,4,5,Drop
10002817,HILLTOP UNIT,TX,2014,81.21664771095652,92.25293450277358,98.59820030212403,0,4,3,6,Drop
10002817,HILLTOP UNIT,TX,2015,82.65133609146373,94.45749176838358,99.24079818725586,0,3,2,8,Drop
10002817,HILLTOP UNIT,TX,2016,82.37661462690006,92.92778670514217,99.95899711608887,0,4,2,7,Drop
10002817,HILLTOP UNIT,TX,2017,81.72662300203665,92.73583621978754,97.68919975280762,0,6,2,5,Drop
10002817,HILLTOP UNIT,TX,2018,83.98503279138781,95.05975411524538,101.5141983795166,0,4,2,7,Drop
10002817,HILLTOP UNIT,TX,2019,83.51511455598428,95.01165541351817,99.58819892883301,0,5,2,6,Drop
10002817,HILLTOP UNIT,TX,2020,81.72027872820374,93.15559024498107,100.86620140075684,0,3,3,7,Drop
10002817,HILLTOP UNIT,TX,2021,81.25648370336313,91.91786899879331,96.62719947814942,0,8,4,1,Drop
10002817,HILLTOP UNIT,TX,2022,85.08539346007052,97.27301649812789,103.02979942321778,0,4,3,6,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2000,83.23987698164144,95.95163934426232,102.55640129089356,0,4,3,6,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2001,81.46060649293369,92.50581945825792,99.22999725341798,0,6,4,2,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2002,81.06150815056974,91.83627865588076,95.71459953308107,0,4,2,7,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2003,80.60693447941638,91.46786899879328,97.25900054931641,0,6,1,6,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2004,80.49421302920481,90.8617703859923,95.80279846191407,0,7,2,4,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2005,83.59301645873025,95.18826232660011,99.58280326843263,0,4,4,5,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2006,82.32305746625681,94.18631153732048,99.4171987915039,0,7,2,4,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2007,80.78678677042973,90.08629489961221,93.22160049438477,0,8,1,4,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2008,82.43105729290697,94.4833112998087,99.38659774780274,0,7,3,3,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2009,83.98894256920109,95.92095070823294,102.21619728088379,0,7,4,2,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2010,82.60567203349757,92.72167210188067,98.56220291137696,0,5,3,5,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2011,85.89236878098036,99.57377040737968,103.91900192260742,0,4,4,5,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2012,82.42825411186843,93.51160645719433,98.97799835205079,0,7,2,3,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2013,83.33614753113424,95.2784097077416,100.43240074157715,0,5,3,5,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2014,82.38753280405136,92.39236082796191,98.7961979675293,0,4,4,5,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2015,82.56384425554118,93.16090156054884,98.56039909362794,0,2,2,9,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2016,82.89278704846492,92.77375450134274,97.86560104370118,0,3,2,8,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2017,82.10329505185611,92.55657373334539,98.58379722595215,0,4,3,6,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2018,83.06002464138095,93.453475329915,99.34879722595215,0,3,2,8,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2019,83.65609006881715,94.61713091115486,99.59719947814942,0,4,2,7,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2020,82.3228358964451,92.50331117598735,98.91680038452148,0,4,3,6,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2021,81.6347051026391,91.29067249923455,95.43200302124023,0,6,4,2,Drop
10000223,GIDDINGS STATE HOME / SCHOOL,TX,2022,84.9286311579532,96.7390655861526,101.1848014831543,0,4,3,6,Drop
10000195,WOODMAN STATE JAIL,TX,2000,82.85059032166589,96.23344290999115,104.12420318603516,0,5,2,6,Drop
10000195,WOODMAN STATE JAIL,TX,2001,81.67431965186948,93.45244263195599,100.55479736328125,0,6,4,3,Drop
10000195,WOODMAN STATE JAIL,TX,2002,80.86719682881089,92.14759039018976,97.19240211486817,0,6,3,4,Drop
10000195,WOODMAN STATE JAIL,TX,2003,80.17744267416785,91.81591804066646,98.84839950561523,1,6,4,3,Drop
10000195,WOODMAN STATE JAIL,TX,2004,79.02050006585043,90.1469344780093,94.81100219726562,0,4,3,6,Drop
10000195,WOODMAN STATE JAIL,TX,2005,82.06795887399892,93.75032763246635,97.81879928588867,0,6,3,4,Drop
10000195,WOODMAN STATE JAIL,TX,2006,82.00503276606076,95.10165564427606,101.64379859924317,0,4,4,5,Drop
10000195,WOODMAN STATE JAIL,TX,2007,80.31635256595298,90.3657379244195,94.86140060424805,0,4,2,7,Drop
10000195,WOODMAN STATE JAIL,TX,2008,81.9975818251,94.19663907973492,100.06879928588867,0,3,2,8,Drop
10000195,WOODMAN STATE JAIL,TX,2009,82.85708205895348,94.268196828248,101.41879928588867,0,5,4,4,Drop
10000195,WOODMAN STATE JAIL,TX,2010,83.3452214037786,94.05160657538748,100.33700164794922,0,6,4,3,Drop
10000195,WOODMAN STATE JAIL,TX,2011,86.51469675282961,99.70301645310202,104.43559761047364,0,5,3,5,Drop
10000195,WOODMAN STATE JAIL,TX,2012,82.86077054836714,94.63188529092751,101.61680038452148,0,5,4,4,Drop
10000195,WOODMAN STATE JAIL,TX,2013,82.58361477070167,94.47829512924447,100.52059967041016,0,4,4,5,Drop
10000195,WOODMAN STATE JAIL,TX,2014,81.25840152677945,92.34101617844381,98.7620002746582,0,3,3,6,Drop
10000195,WOODMAN STATE JAIL,TX,2015,82.78913937240353,94.65121315190052,99.43879928588868,0,3,2,8,Drop
10000195,WOODMAN STATE JAIL,TX,2016,82.5081476664934,93.08713135015775,100.10840019226075,0,4,2,7,Drop
10000195,WOODMAN STATE JAIL,TX,2017,81.84059838232446,92.89488543838748,97.8386028289795,0,6,2,5,Drop
10000195,WOODMAN STATE JAIL,TX,2018,84.11390976514969,95.19563929135681,101.63659774780274,0,4,3,6,Drop
10000195,WOODMAN STATE JAIL,TX,2019,83.62628676930413,95.12968834110949,99.70699821472168,0,5,2,6,Drop
10000195,WOODMAN STATE JAIL,TX,2020,81.83580312377114,93.31478667024712,101.0929997253418,0,3,3,7,Drop
10000195,WOODMAN STATE JAIL,TX,2021,81.35496710167557,92.0533112885522,96.6740005493164,0,8,3,1,Drop
10000195,WOODMAN STATE JAIL,TX,2022,85.09358203841037,97.26327882360242,102.89660255432129,0,4,3,6,Drop
10000244,STRINGFELLOW PRISON,TX,2000,82.88127870794204,93.0402130595973,98.69900192260742,0,4,3,6,Drop
10000244,STRINGFELLOW PRISON,TX,2001,81.31527863955885,89.95955730500766,94.06219947814941,0,7,4,2,Drop
10000244,STRINGFELLOW PRISON,TX,2002,81.64754091325352,90.09780330345276,93.77059967041016,0,7,6,0,Drop
10000244,STRINGFELLOW PRISON,TX,2003,81.4657706229413,90.02167238329277,93.47000274658203,0,6,2,4,Drop
10000244,STRINGFELLOW PRISON,TX,2004,81.83624585886476,90.82739336607887,94.5337999725342,0,4,4,5,Drop
10000244,STRINGFELLOW PRISON,TX,2005,83.63100807627691,93.1600162943856,96.08900123596192,0,7,4,2,Drop
10000244,STRINGFELLOW PRISON,TX,2006,81.48207393005248,90.65949207681125,94.11259719848634,0,6,3,4,Drop
10000244,STRINGFELLOW PRISON,TX,2007,81.98231152550117,90.06490167086243,93.2521981048584,0,5,2,6,Drop
10000244,STRINGFELLOW PRISON,TX,2008,82.05143444030011,91.38775401506267,95.21599807739258,0,9,2,1,Drop
10000244,STRINGFELLOW PRISON,TX,2009,83.37487703229567,93.0285574490907,97.95560241699219,0,8,4,1,Drop
10000244,STRINGFELLOW PRISON,TX,2010,83.40261480221984,91.5864919068384,95.6408009338379,0,4,4,5,Drop
10000244,STRINGFELLOW PRISON,TX,2011,84.96256547443204,95.2593770199135,98.67200164794922,0,8,2,2,Drop
10000244,STRINGFELLOW PRISON,TX,2012,82.5132378554735,91.36060675323986,94.97840293884279,0,6,3,4,Drop
10000244,STRINGFELLOW PRISON,TX,2013,83.46421303201899,92.70957360502149,96.28160186767577,0,6,3,4,Drop
10000244,STRINGFELLOW PRISON,TX,2014,82.5065245941037,90.68649187869713,94.42939758300781,0,5,3,5,Drop
10000244,STRINGFELLOW PRISON,TX,2015,82.86527041919898,91.62337709645757,96.75140266418458,0,3,2,8,Drop
10000244,STRINGFELLOW PRISON,TX,2016,83.82214759529612,91.81665587503402,95.73439964294435,0,5,2,6,Drop
10000244,STRINGFELLOW PRISON,TX,2017,82.69640975389326,90.82783585845448,94.72639785766602,0,6,3,4,Drop
10000244,STRINGFELLOW PRISON,TX,2018,83.28716395018527,91.29377064939408,95.62459747314453,0,4,3,6,Drop
10000244,STRINGFELLOW PRISON,TX,2019,83.79448362569335,92.09963942981153,95.32220016479492,0,4,3,6,Drop
10000244,STRINGFELLOW PRISON,TX,2020,83.01332789249109,91.22663942868589,95.42120277404786,0,8,2,3,Drop
10000244,STRINGFELLOW PRISON,TX,2021,82.60146730766924,90.53363955138157,94.14859802246094,0,6,5,2,Drop
10000244,STRINGFELLOW PRISON,TX,2022,83.9011555460633,93.0424261687232,96.9026020050049,0,5,3,5,Drop
10000237,TORRES PRISON,TX,2000,83.24917209343833,96.02644261844819,102.38719810485841,0,4,3,6,Drop
10000237,TORRES PRISON,TX,2001,82.76641818812638,94.96532803207144,100.85000000000001,0,6,4,1,Drop
10000237,TORRES PRISON,TX,2002,81.31011484021047,91.7983607683026,97.0321987915039,0,5,4,4,Drop
10000237,TORRES PRISON,TX,2003,80.50328695813162,90.77265578723345,95.90899711608887,0,5,4,4,Drop
10000237,TORRES PRISON,TX,2004,80.39403289185198,90.80836079081551,95.1026020050049,0,8,3,2,Drop
10000237,TORRES PRISON,TX,2005,83.47771318623278,95.26586883107169,99.86719879150391,0,6,4,3,Drop
10000237,TORRES PRISON,TX,2006,83.81646701781476,96.63977037023328,101.42239936828614,0,5,4,4,Drop
10000237,TORRES PRISON,TX,2007,79.91245888412979,88.82349159053115,92.30000068664552,0,7,2,4,Drop
10000237,TORRES PRISON,TX,2008,82.02081957645103,93.84209808599748,99.11120140075684,0,8,3,2,Drop
10000237,TORRES PRISON,TX,2009,83.70042631899727,96.69377073381767,102.55100151062013,0,9,4,0,Drop
10000237,TORRES PRISON,TX,2010,82.76826211976224,93.60854071007395,99.84020126342773,0,4,2,7,Drop
10000237,TORRES PRISON,TX,2011,85.77677058157376,99.90396736957985,103.52840293884279,0,6,4,3,Drop
10000237,TORRES PRISON,TX,2012,83.3320900823249,95.75408194807707,100.81220291137696,0,5,4,4,Drop
10000237,TORRES PRISON,TX,2013,84.03763122324084,96.27755740744168,102.29719947814942,0,4,4,5,Drop
10000237,TORRES PRISON,TX,2014,83.717614828954,95.69196737633376,100.2488006591797,0,6,4,3,Drop
10000237,TORRES PRISON,TX,2015,83.12066400871902,94.88742635445514,100.00039772033692,0,3,1,9,Drop
10000237,TORRES PRISON,TX,2016,82.94162279660583,93.69190152903073,100.45580162048341,0,6,4,3,Drop
10000237,TORRES PRISON,TX,2017,83.77294263448871,95.86960673410383,101.4026020050049,0,6,3,4,Drop
10000237,TORRES PRISON,TX,2018,84.51662314837095,95.6487379480581,101.92279846191407,0,5,3,5,Drop
10000237,TORRES PRISON,TX,2019,84.64778698233313,96.58931160598507,101.17579750061036,0,5,2,6,Drop
10000237,TORRES PRISON,TX,2020,83.1505409854358,95.44336072890485,102.0379997253418,0,5,3,4,Drop
10000237,TORRES PRISON,TX,2021,82.36879511348536,93.05747546836976,97.7071974182129,0,3,2,8,Drop
10000237,TORRES PRISON,TX,2022,85.27638526588186,97.78291818587508,103.0658002471924,0,5,4,4,Drop
10000160,RUDD TRANSFER FACILITY,TX,2000,77.94020478119616,92.06821284684975,99.35780052185059,0,6,3,4,Drop
10000160,RUDD TRANSFER FACILITY,TX,2001,79.1440656325856,92.96304924448981,99.62419975280761,0,6,4,3,Drop
10000160,RUDD TRANSFER FACILITY,TX,2002,77.79259006937997,91.22044245297793,97.54160049438477,0,7,2,4,Drop
10000160,RUDD TRANSFER FACILITY,TX,2003,76.53495089734186,89.90732800843283,99.27860145568849,2,3,3,7,Drop
10000160,RUDD TRANSFER FACILITY,TX,2004,75.36635248856469,87.83600006416198,97.0771967315674,0,7,3,3,Drop
10000160,RUDD TRANSFER FACILITY,TX,2005,77.27560663926796,90.63352471961349,96.01160324096679,0,8,2,3,Drop
10000160,RUDD TRANSFER FACILITY,TX,2006,77.29633608020718,90.33195096938337,99.37220016479492,0,7,4,2,Drop
10000160,RUDD TRANSFER FACILITY,TX,2007,75.48025416702522,87.64154104326593,93.79760131835937,0,7,4,2,Drop
10000160,RUDD TRANSFER FACILITY,TX,2008,75.91609021796555,88.6749181622364,98.03660118103028,1,7,3,3,Drop
10000160,RUDD TRANSFER FACILITY,TX,2009,76.84530327671864,90.21745888131564,98.15359733581543,1,7,3,3,Drop
10000160,RUDD TRANSFER FACILITY,TX,2010,77.6187869212666,90.09204912967367,96.6398007965088,0,9,3,1,Drop
10000160,RUDD TRANSFER FACILITY,TX,2011,81.52936061718424,96.37449171660374,103.42940101623536,0,8,3,2,Drop
10000160,RUDD TRANSFER FACILITY,TX,2012,78.4855164699867,92.30885257720949,100.43779777526856,0,7,2,4,Drop
10000160,RUDD TRANSFER FACILITY,TX,2013,77.75998372249914,90.95457395960074,97.67840019226074,2,6,3,4,Drop
10000160,RUDD TRANSFER FACILITY,TX,2014,76.75131973516746,88.9096558789738,98.14459747314454,0,5,5,3,Drop
10000160,RUDD TRANSFER FACILITY,TX,2015,78.16136881249845,91.31737701541087,97.29860145568848,0,7,4,2,Drop
10000160,RUDD TRANSFER FACILITY,TX,2016,77.69034431097938,90.2484426904897,98.21300178527832,6,6,2,5,Drop
10000160,RUDD TRANSFER FACILITY,TX,2017,76.88986071680414,89.82352466895932,99.03380065917969,1,3,3,7,Drop
10000160,RUDD TRANSFER FACILITY,TX,2018,78.64235245282536,91.33316402278969,100.21459953308106,1,5,4,4,Drop
10000160,RUDD TRANSFER FACILITY,TX,2019,79.42800817645966,92.95596714332456,100.713197555542,0,7,5,1,Drop
10000160,RUDD TRANSFER FACILITY,TX,2020,78.93603270991902,93.39165549512776,101.95520195007325,7,4,2,7,Drop
10000160,RUDD TRANSFER FACILITY,TX,2021,77.55313111602285,90.27795080278742,97.1528012084961,1,5,3,5,Drop
