"","FACILITYID","STATE","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","Missing_LST"
"335",10000706,"DE",33.16607951,35.48520608,-43.44542077,36.939915392,39.8841978200001,33.56086082,32.58444644,38.04530306,32.8738388,46.38185384,34.89901565,33.85993757,39.411656555,34.8221102,37.94105345,37.50183788,36.776534036,43.20480425,39.25357313,38.661686,38.793165836,40.659404756,NA,38.07435623,37.59469409,40.21574576,40.3763927,35.52622232,40.79908784,40.310595815,38.1432863,41.947827395,40.0402874,38.30165456,1
"336",10000707,"DE",36.38927237,36.66100496,-42.27474892,41.54877356,41.34711038,35.2664528,34.01773616,40.11320516,38.6161124,53.08117304,39.13394243,39.5560679,44.584829825,39.90983297,44.24217332,43.43893862,43.945660085,49.47801029,44.755730825,45.13199786,45.156835472,46.773558932,NA,43.76535953,41.3106515,43.60756094,44.25356672,37.26941252,44.44839386,44.822382215,42.45796688,43.752029252,44.446570916,37.312992275,1
"337",10000709,"PA",27.34348244,35.38950152,30.58148672,39.1402088,31.69803992,43.875590675,42.7006463,42.8886374,47.25344894,48.02079443,47.98490522,34.4632181,48.294577832,39.21084788,41.6410601,48.59160377,48.44975594,45.35872652,41.92988279,46.97658932,46.052356712,44.60961047,NA,45.66634832,43.57679876,43.9653137,46.44508721,47.17654349,43.1313168200001,41.780515316,45.28182107,43.77276524,44.236704488,40.7091835563637,1
"338",10000712,"PA",31.523037296,33.51129953,27.15036431,30.4071677,24.640512224,27.73313672,25.14398657,35.2892396,29.1311069,32.09794826,27.27512204,34.62044702,35.84580719,39.83634554,38.38311737,43.451927096,41.29413107,38.321479076,42.72571178,37.0780034,38.47597358,39.309628658,43.24582049,41.71682621,40.23625388,41.5976024171429,38.91348014,40.87713263,45.47949656,41.13519314,42.692955755,47.1953426,40.4832835072728,33.47882834,0
"339",10000713,"PA",26.653896905,29.67969911,21.15458756,28.17633998,20.622971516,25.70454185,23.5255541,30.2248733,26.98686902,30.23341835,23.87761016,30.92044037,34.62044702,34.92806882,35.52451331,39.946405784,36.530265695,34.260700415,36.848141555,35.25961676,35.3689934,33.674680886,37.66590284,36.98343818,34.20515759,35.45045621,36.58011182,32.35885712,40.4390564,35.97398294,36.1437446,37.866711515,36.11981846,28.956104276,0
"340",10000718,"PA",38.0692292,22.16176412,41.4017987,43.87302716,38.946805835,NA,41.65473218,48.15352754,45.12060446,51.55844513,45.21460001,47.48758331,49.877121092,44.7514583,44.79817124,51.068813765,45.51367676,51.06795926,47.24319488,42.8259737,NA,46.965480755,52.3155365600001,55.83951518,49.72980443,46.32716552,49.8443081,50.36384714,51.04517246,51.47128562,48.8302955,53.1825743,46.89645574,41.04803363,2
"341",10000719,"PA",34.61361098,NA,36.47643188,36.64391486,30.58034738,NA,32.23808708,37.9154183,37.9598525600001,40.63445321,33.60529508,36.86779517,37.546955744,35.63559896,35.59458272,44.4540905600001,39.72355088,40.085861,38.73745211,35.56723856,38.05555712,38.1375896,40.91814887,44.52586898,41.31805721,39.16527428,39.20913887,39.57657602,41.07936548,42.15832046,43.68845408,48.0156674,39.13109408,33.64745066,2
"342",10000720,"PA",41.54877356,38.285931668,29.57203148,36.6507509,27.4050068,35.71592243,28.9899915028572,30.7717565,28.81323104,38.03618834,33.131044805,35.55242714,39.9706248971429,30.316305335,31.05545216,38.06865953,43.75225712,45.1160471,45.69654083,42.192215825,49.520279804,45.35132081,47.50980044,43.35861515,42.18395561,44.27236583,35.96885591,40.9232759,44.844428444,45.627325925,41.3106515,45.41113616,40.517386025,41.63422406,0
"343",10000721,"PA",31.53739298,35.1069452,31.27420544,35.73813956,36.80114378,36.93045887,39.5619273628572,44.33161151,33.97444124,43.357760645,41.9875618775,44.3723688090909,49.542155132,44.412219815,42.79805987,44.37889412,42.21186944,46.78005317,47.05976114,44.7172781,51.16366382,46.36476374,47.614391852,45.78711836,46.10499422,44.53612304,30.18727508,41.98115309,55.38491852,45.960411974,42.797718068,46.497212015,43.98126446,41.6106777,0
"344",10000728,"PA",45.44873438,39.51163364,38.53749794,45.84180668,41.28729503,41.98969814,40.77630104,45.03002693,NA,46.89227816,48.79668497,46.04688788,49.073202788,48.99493013,50.1861101,51.04289378,45.01464584,47.36282558,49.57998122,49.33844114,NA,51.04403312,49.71556268,48.13188008,43.1962592,50.523639575,NA,NA,48.7847219,53.58248264,58.48848068,48.202291292,44.55834017,40.0972544,4
"345",10000733,"PA",38.5990223,56.15739104,NA,47.317536815,44.287974788,40.74724787,42.118728395,47.01760556,48.58989476,50.72103023,47.707191095,50.05109831,47.41409588,46.9048109,47.20046963,49.16810981,49.689642695,47.3957240225,51.444795965,48.14441282,49.58112056,50.501422445,52.91255072,51.13631966,49.7930378,49.88532434,49.88532434,49.66144403,51.46444958,51.50508604,56.43766868,50.1118902371429,48.6248637338462,43.008951704,1
"346",10000737,"PA",31.8484328,30.8623340300001,38.52724388,41.37445454,41.742746195,40.66578506,35.567922164,43.12960781,44.30027966,47.88806132,43.27145564,42.051906104,42.42549569,40.37981072,42.31441004,49.317078515,47.39700578,45.67774172,47.066312345,44.610464975,47.08938398,44.02854707,48.25321979,42.814295465,44.13279668,44.130518,43.78074062,41.567003,44.53612304,42.53145431,42.4158113,44.138778215,38.70668993,36.164537555,0
"347",10000744,"NY",36.704584715,43.92771548,-33.26655721,37.5622229,32.0994131257143,37.71717314,34.64152481,38.21848274,35.8577702600001,36.31806362,34.10717435,39.157014065,40.093380644,37.23865034,34.3279621657143,41.05259099,36.173595308,37.6406949425,34.649841992,33.8108645685714,38.67649742,35.36386637,40.932162752,39.499328768,37.463385155,39.5047976,43.342379555,37.63001363,39.929315684,39.7326656,41.93842784,40.0175006,40.9493607894737,39.394509488,0
"348",10000745,"NY",40.74041183,37.42322342,NA,41.33229896,35.634231752,39.66886256,36.142320425,46.633932815,44.65917176,48.348582548,43.64743784,46.651193816,47.8648472675,44.893647932,44.60277443,51.23544224,45.91016708,49.828585208,47.479721864,41.567230868,47.4004238,47.692322708,51.02181599,50.16560198,48.462060812,45.15307565,45.594342032,50.094678065,49.441836245,48.0513124657143,52.43004023,47.5257512,45.93295388,43.85783596,1
"349",10000750,"NY",37.8185744,33.68903657,31.34598386,34.83236426,33.980422775,34.03767461,33.97444124,38.678491265,38.96133242,42.59981471,37.39587926,40.15251239,41.3049548,38.90892278,40.63958024,45.59912726,37.73426324,42.76103132,39.886932236,36.42402224,39.42618314,33.65485637,37.39246124,37.85047592,38.587913735,41.16082829,41.034019748,42.45113084,43.72776131,41.19329948,36.5994806,NA,42.3275938314286,37.08597878,1
"350",10000751,"NY",38.97614384,37.78895156,32.7712982,35.6526890600001,33.847119995,36.03721631,35.813336,39.587684585,39.0946352,43.71579824,38.00770484,41.151428735,42.00109154,41.3847086,38.6502926,46.43654216,37.693247,43.6975688,40.782282575,36.9469793,38.3119086200001,32.765316665,39.29288036,37.0335691400001,37.97523365,39.927264872,42.3798407085715,39.81754643,44.9394494,41.22747968,39.50137958,NA,42.8344373685715,38.078799656,1
"351",10000754,"NY",29.8211196875,32.760189635,NA,30.724758725,23.20426022,29.000367635,27.002534945,NA,NA,33.20538674,45.57520112,47.3003246428572,48.0119386509091,44.24616101,44.29230428,50.3181311225,44.62840958,49.2432248685715,46.95152384,43.9535947742857,43.21676732,44.78962619,55.32339416,51.42343334,50.72103023,48.501709844,51.2422782800001,50.36954384,52.31496689,47.036062868,50.1050098072728,46.11638762,45.72901202,45.169140344,3
"352",10000756,"NY",36.09019562,36.04576136,36.21495335,36.455069255,35.48748476,35.74839362,35.260471265,39.5389778,36.84557804,33.812939795,37.514826356,40.217796572,41.01727145,35.945784275,35.39804657,41.68549436,38.80182482,39.9481636228572,40.34904854,37.61463254,50.01862712,41.32090556,45.39404606,41.79145298,41.806492268,37.03698716,41.376505352,41.242006265,40.7777659057143,39.72089242,40.97758444,40.07275859,40.10067242,42.2411667542857,0
"353",10000757,"NY",34.249250048,34.600622504,33.60700409,34.633264595,31.54422902,33.39337784,32.71660988,36.24571553,31.9509734,31.035627644,34.950627752,37.567122062,37.8509642085714,33.48794306,33.22931288,36.29717572,35.16049418,38.68219412,36.11924879,34.216266155,47.92679888,37.6875503,43.23556643,36.873776705,39.743204495,34.020242708,38.46059249,36.412344005,36.0521091114286,34.84071942,38.4909274175,38.11879049,35.426074334,38.2593565625,0
"354",10000759,"NY",35.282688395,38.696094068,31.98287492,33.6817732775,30.104558996,37.13440073,33.669553856,36.010726655,34.77425792,36.202306676,35.0706490828572,38.15619882,39.391319336,35.9086133075,33.84569582,43.0206972636364,38.035390802,39.9206567,37.67957492,36.4285796,43.499095772,39.00576668,41.78461694,41.27533196,41.337539924,39.4269427,41.1312868314286,38.89297202,36.61258301,38.03868064625,39.8805356557143,40.7001280228572,41.331045686,38.80182482,0
"355",10000760,"NY",35.84238917,40.131149765,32.30530814,33.483100865,29.34644216,36.884030765,33.985378904,36.708002735,34.78906934,36.10842506,35.4046384657143,38.46913754,39.061480406,35.2908672285715,36.7362014,42.7785012,37.987880324,39.1762879,37.42436276,36.5701832857143,42.23294723,38.0404201742857,38.23785152,39.4457146828572,37.34802698,35.3841846,39.4852660571429,34.22224769,33.98811332,36.7593951071429,36.5096355028572,38.498532512,39.323300738,36.837887495,0
"356",10000761,"NY",37.61463254,38.960477915,32.31442286,37.8527546,32.02104281,33.99267068,33.93000698,NA,38.62864514,38.69358752,34.53841454,34.58512748,40.6757135942857,38.90322608,40.904134988,40.4447531,43.674782,42.070363412,36.263147432,41.27533196,37.829284196,41.25254516,47.54739866,42.2392136,40.91985788,41.05316066,40.90846448,38.96418077,44.4096563,40.8265947628572,42.356793488,41.95608761,41.705147975,33.75568796,1
"357",10000763,"NY",38.86562786,41.1967175,34.15901432,42.60152372,34.74349574,34.9873145,37.40100629,NA,40.75066589,44.04905519,35.7962459,37.59925145,40.40202785,NA,44.290880105,40.21574576,54.1965869,50.95345559,49.910104985,51.57952292,50.64925181,48.25378946,64.2854426,50.694711476,37.63343165,48.470947664,48.9214427,47.61917708,58.24580126,48.94878686,53.998056905,53.760504515,49.5874683114286,38.59218626,2
"358",10000770,"NJ",37.57817366,41.9315918,34.37093156,40.153366895,41.87519447,37.63628,36.54593162,40.21403675,32.60723324,44.713005575,41.10215228,41.670455072,44.55947951,40.3593026,42.53999936,46.67238554,47.41409588,44.7913352,44.32477547,44.05760024,45.2584646,43.2529006742857,47.32522736,44.10887054,42.91598156,41.507073716,45.20491562,43.9433407142857,47.42434994,50.535602645,46.6433323700001,43.18087811,43.184637932,42.915127055,0
"359",10000917,"MD",38.0521391,28.66625618,NA,36.7362014,40.578739484,40.39860983,41.49066722,42.79293284,42.8544572,47.47789892,43.80124874,42.88521938,39.64037906,41.66327723,47.84989343,48.1125113,45.5029344114286,42.95471912,47.00906051,45.775497092,45.529912355,44.57599994,43.56027833,51.54648206,46.4262881,47.006667896,47.784096545,49.01714726,48.8530823,47.27566607,46.807967,49.865670725,43.428000956,36.50491538,1
"360",10000918,"MD",37.04040518,NA,NA,35.01181031,38.96304143,39.63297335,40.02775466,41.8062644,39.87052574,44.77766312,43.05270236,41.3676185,38.5990223,40.60198202,44.65917176,46.37387846,44.7163015228572,42.90401849,45.57861914,43.853886248,44.04734618,43.3158899,39.7953293,51.87803,42.79976888,44.36180402,45.03173594,45.53418488,45.80079044,44.069221508,43.98012512,48.90093458,42.31953707,39.03311084,2
"361",10000919,"MD",38.5033177400001,23.2692026,NA,42.12641894,38.45432612,40.69085054,38.68105478,41.52826544,40.09611506,47.29560452,40.83611639,40.9346693,40.63958024,42.65963006,45.30005051,45.6173567,45.3129901571429,43.91062538,43.147723316,43.9994939,42.48872906,44.172958415,44.13279668,52.30186448,41.1181030400001,43.609156016,43.051847855,45.35473883,46.92645836,45.37011992,43.78415864,48.31816217,41.10329162,36.99938894,1
"362",10000926,"CT",38.76308726,36.34483811,37.54627214,46.62795128,39.25756082,39.38345789,33.7967042,36.92761052,41.46674108,41.26450823,39.87736178,39.90584528,42.710045855,44.34471392,46.32602618,43.8969533,52.82254286,46.000402808,44.114852075,47.00279414,45.81901988,48.202803995,47.19420326,47.63455817,48.72319754,45.89307698,47.1269822,44.54979512,49.43642438,47.1440723,45.75464717,43.20309524,41.388810224,36.30723989,0
"363",10000927,"CT",29.96168576,33.53351666,32.8909289,41.8632314,34.54525058,35.7449756,30.21974627,43.88328122,38.52382586,38.938089884,36.76183655,36.29698583,40.75408391,43.08859157,42.258867215,41.45135999,46.873194215,43.4241272,39.644081915,42.34004519,42.18281627,43.626075215,47.63284916,43.54318823,43.81833884,44.10887054,43.78757666,40.872860105,46.6883363,40.01066456,45.37011992,40.16447546,38.611839875,33.80695826,0
"364",10000928,"CT",36.55504634,35.21689151,32.6106512600001,47.70462758,35.50913222,37.66704218,32.30815649,46.61769722,39.15274154,41.53111379,37.93763543,39.39883898,40.7904614085715,45.95118332,43.46457377,42.98946899,50.648397305,47.971916744,41.329165775,46.281876755,46.651022915,48.76592279,50.32510958,45.0021131,47.26598168,46.09474016,45.4226719775,46.33058354,48.686453825,44.355651584,46.55503352,43.96075634,39.690054284,41.1044309600001,0
"365",10000929,"CT",31.43143436,30.764065955,29.95484972,41.51117534,35.686014755,37.8812381,32.29790243,45.58203716,41.79658001,42.20332439,37.93763543,41.27020493,41.9428224371429,44.5976474,42.86129324,42.98946899,48.96815564,47.023587095,38.590135448,44.16811622,44.89330613,47.262848495,49.72353806,45.54443894,48.26860088,45.39746408,44.7980288225,40.98138224,49.00518419,41.49579425,48.13017107,42.89775212,41.110412495,41.94526388,0
"366",10000931,"CT",35.05111754,35.92385198,29.99244794,38.914163744,34.10546534,36.42003455,33.591623,39.26439686,34.03140824,39.954950834,37.30359272,37.9807879325,40.45082958,39.86312003,41.30324579,40.781769872,41.48269184,42.3129451742857,40.1009979457143,39.11685233,39.4315543142857,40.408009385,45.12402248,40.14339767,41.85924371,40.59172796,42.6524832909091,40.567516985,41.71739588,37.68811997,41.57953574,38.89639004,40.74553886,36.90482372,0
"367",10000933,"CT",28.97045996,33.04587914,27.32639234,40.08757001,37.070312855,38.50160873,36.82506992,41.25254516,38.92031618,42.3361610763637,40.80535421,40.8621787925,43.44615444,42.499837625,44.4453013657143,43.979669384,46.70485673,44.5424707914286,41.66042888,40.77687071,41.8007304628572,43.1791691,45.400027595,41.723776184,44.424695588,44.733513695,42.46252424,42.9138452975,45.65571448,40.58944928,42.224857916,43.557714815,43.1365992145455,39.8607599685714,0
"368",10000934,"CT",27.51780146,35.89024145,34.5828488,46.74758198,34.45638206,37.23010529,35.31088706,44.18406698,38.04017603,43.494481445,36.59264456,33.24526364,41.52029006,41.82221516,44.525014475,42.30415598,47.8390697,42.43916777,38.546897495,41.52484742,40.708795145,47.4004238000001,46.466165,43.35918482,42.5297453,41.39154464,42.40669658,38.70839894,44.87450702,40.6840145,37.93934444,40.24878662,42.95016176,32.08313684,0
"369",10000935,"CT",37.14408512,37.29333866,31.73563814,41.58181442,32.4636764,34.57772177,32.726009435,39.53555978,36.198717755,39.1341865742857,35.5228043,33.31476338,39.3104587485715,40.02775466,44.2983265057143,40.26872507,43.7205834680001,39.96110327,35.76548372,36.897531944,39.3281999,41.7346283975,42.08027567,40.25505299,40.24764728,37.0609133,40.197972056,37.112867204,42.754480115,38.73916112,39.456090815,39.796012904,42.503768348,31.80399854,0
"370",10000937,"CT",32.6106512600001,37.10192954,35.38950152,46.53566474,35.54673044,39.3851669,34.26497294,31.87235894,39.62613731,42.56221649,38.19911396,38.89069334,42.457112375,45.57007409,45.46240646,41.08392284,48.354905885,44.92121996,41.341128845,43.128753305,44.39085719,47.60094764,46.69802069,44.16241952,45.25390724,44.5703032400001,43.1736148175,43.214203805,46.534810235,41.35565543,45.59058221,41.18760278,42.20389406,33.37286972,0
"371",10001116,"VT",30.15993092,32.8823838500001,32.18168975,32.22099698,32.91257636,32.17428404,35.17416626,NA,36.42516158,41.30609414,NA,42.43062272,40.79453048,35.83384412,37.18851938,40.3763927,40.8617515400001,38.57167814,36.42060422,NA,42.136673,39.8397635600001,44.31395174,38.18544188,38.74087013,42.01362428,42.67330214,39.3475686800001,40.05282014,37.9837787,44.61302849,43.23385742,32.7656015,32.802914885,3
"372",10001162,"ME",31.7732363600001,32.12415308,28.38768755,NA,14.69339042,30.25221746,29.81812892,31.43314337,24.79705754,35.03231843,31.63138853,36.617425205,33.04986683,31.48441367,29.316363584,33.933425,30.7033961,32.62090532,32.86700276,37.36511708,37.49500184,38.7870134,33.3523616,36.82393058,33.16380083,35.229538184,38.41786724,34.59082418,36.11070374,34.23990746,31.34085683,NA,32.26884926,29.665001624,2
"373",10001163,"ME",NA,33.66340142,28.91235362,NA,NA,34.958831,33.03220706,27.70237454,34.24446482,43.3956437,37.4141087,49.0239833,51.701147465,45.02660891,43.55742998,50.32112189,49.39312946,50.53133012,53.36145068,44.37889412,47.39016974,53.60071208,47.22724412,46.541646275,51.04517246,56.57438948,42.9882482685714,46.408343495,42.59013032,47.39700578,45.34619378,49.939329056,45.7607507771429,41.8457140475,3
"374",10001165,"ME",NA,35.60483678,NA,38.5990223,39.1937577800001,34.634973605,37.1497818200001,36.2918588,NA,40.19011061,38.70498092,39.949994705,41.9799323685715,37.89491018,42.3827704400001,44.04734618,43.32956198,42.02786603,41.35394642,39.372178424,39.79646864,41.23431572,41.3505284,41.39667167,43.52609813,39.387730415,44.202524288,42.0951684714286,42.86983829,44.86083494,46.3237475,37.46082164,40.903622285,39.6073382,3
"375",10001392,"MA",NA,34.636682615,27.08713094,36.92077448,35.25961676,35.3063297,28.650020585,35.739506768,33.97444124,38.7720595625,35.93980274,36.3981972,35.872467746,34.20857561,36.67980407,39.649208945,39.227254376,42.13439432,38.507419364,34.4500343085714,43.1596375571429,37.0324298,37.5622229,33.715526225,39.00462734,35.79111887,44.719670714,38.20595,40.2738521,35.54445176,39.428917556,34.96566704,38.5635991836364,32.93536316,1
"376",10001393,"MA",35.52964034,42.48929873,38.08973732,45.31771028,38.12505686,41.4501392685714,36.68834912,45.78370034,43.73972438,47.785292852,46.4829295742857,43.818623675,45.266155145,43.0649095742857,46.12892036,49.7396312375,49.40623187,47.7632597692308,46.28728862,43.542846428,46.98532426,49.02227429,50.050072904,41.43142154,47.22097775,45.2526254825,48.5774655963636,44.0659899254546,48.45317396,44.5569418890909,49.79360747,44.627042372,45.540736085,37.39663882,0
"377",10001396,"MA",27.097385,34.49227127,25.05682706,34.294709714,28.97273864,32.4104529457143,27.4505804,38.967484856,44.95995752,46.12037531,47.671814588,47.42605895,46.016410535,45.844541096,47.723768492,47.45283344,49.216246925,50.53057056,46.88487245,44.8179198,48.79497596,49.313831396,50.93693516,39.19109932,49.6089530085715,47.21281248,50.18383142,46.1481467225,51.4312459571429,49.9985462525,51.523410425,46.840552124,47.3835966246154,40.8126563436364,0
"378",10001401,"MA",NA,34.89559763,11.32664072,34.83008558,39.08779916,37.29333866,35.03402744,35.64756203,36.42174356,36.91735646,38.47255556,38.8041035,37.162086692,36.91906547,36.62340674,38.99323394,39.98844743,42.17541056,38.41786724,38.70668993,40.220018285,38.856741008,41.19329948,36.197008745,40.54387568,37.794933095,40.571903444,37.32410084,40.0004105,33.036536552,36.84386903,37.86072998,36.24400652,34.069462196,1
"379",10001404,"MA",34.85458139,44.48827076,29.300640692,37.91997566,35.61167282,34.2815747514286,35.10238784,37.976088155,36.20128127,38.9557781375,38.6673827,39.36883636,41.047179125,37.41296936,35.27670686,41.70771149,41.0731804914286,41.11924238,41.180311004,32.403519248,42.4394119142857,38.7771865925,44.16697688,37.094409896,38.36716661,38.873318405,41.2221972854546,38.8050800771429,40.84523111,37.500983375,40.66521539,39.97078766,40.1802509369231,36.6774736018182,0
"380",10001408,"MA",NA,44.72069612,34.10090798,43.99607588,29.89332536,45.35644784,40.84807946,44.18064896,42.02046032,49.682977556,49.10601578,45.76319222,45.835654244,44.314806245,47.56448876,51.4165973,49.715106944,53.8035146,49.78107473,46.13917442,48.160078745,44.418543152,48.85137329,43.93455152,47.32180934,45.07958822,46.17335462,43.18315679,47.5941116,41.397526175,45.43961966,44.3412959,45.3676784771429,41.49408524,1
"381",10001484,"PA",34.04963768,32.9137157,33.8889907400001,NA,38.825466125,35.29037894,32.13554648,36.44908772,NA,35.725321985,37.533967268,36.04234334,37.943446064,38.07264722,37.12414667,39.65348147,33.175308164,38.40989186,35.24252666,37.40100629,46.409198,42.15832046,38.54091596,27.03927866,38.76137825,36.76924226,35.88853244,33.19513268,36.49807934,40.79339114,38.775904835,48.37114148,33.00201455,33.09373142,2
"382",10001489,"PA",42.41353262,29.52076118,38.4452114,41.91791972,40.403053256,44.48314373,43.0163858975,43.212665696,NA,42.4906822142857,47.37991568,44.69335196,47.3700414,47.025296105,45.9306752,50.2232200314286,46.15911287,48.84852494,50.72273924,41.72138357,58.30561661,47.16799844,53.8263014,47.11103144,47.7080456,50.7102065,40.9232759,35.63559896,45.44018933,51.4759853975,41.55048257,48.58305872,42.9491851828571,39.49226486,1
"383",10001496,"NY",33.16778852,41.40521672,38.2674743600001,33.6258032,36.23204345,34.27180898,36.59606258,34.93661387,38.56826012,46.79885228,NA,42.95927648,46.00587164,43.81321181,40.60881806,44.521596455,42.161966348,39.80216534,41.75385476,36.13462988,41.437346108,41.71112951,47.51663648,37.40727266,44.348986445,40.25163497,45.3567585690909,41.518865885,43.4501692571429,44.72411414,47.143217795,47.16628943,44.7685484,37.7217305,1
"384",10001504,"NY",37.95187718,40.60198202,33.515572055,43.1734724,34.829800745,35.37753845,33.19684169,22.71548336,41.59662584,42.67672016,37.68811997,36.84272969,43.42469687,44.1533048,46.7876216428572,45.77572496,51.224333675,44.6201086742857,42.681505388,46.49407883,48.27885494,48.7847219,51.29183957,45.910850684,48.73800896,46.53224672,47.621683628,47.206736,51.48267902,44.9604458085714,48.25834682,49.19146628,48.38481356,39.088653665,0
"385",10001507,"NY",39.68652233,42.08198468,31.93730132,40.96771016,38.622093935,34.41878384,32.8762802428572,39.2769296,39.38174888,39.871380245,39.00063965,36.357655685,39.625852475,38.0464424,40.655531,43.430051768,43.8042395075,41.2802691,39.5360480685714,40.69312922,39.6480915153846,38.69092906,44.029572476,40.8041334885714,37.42664144,36.3697137,39.16118606,37.2373685825,41.423674028,43.415866985,41.2318742771429,39.39712997,40.214720354,36.27780694,0
"386",10001516,"NJ",36.66271397,40.813044755,33.15753446,40.84978847,37.562507735,37.2318143,36.1779248,39.93375911,37.0267331,46.394842316,39.122833865,40.30632329,43.22360336,41.80740374,41.809397585,42.71431838,43.6975688,41.47699514,42.525643676,40.220530988,46.881568364,40.12915592,44.80101959,43.378268765,40.660942865,40.85149748,43.297945295,43.67136398,44.94742478,43.74656042,43.7089622,41.06170571,40.3304935742857,38.1082922857143,0
"387",10001518,"NJ",36.02525324,39.6586085,28.67309222,40.422877772,42.2733938,32.26543124,32.44886498,34.11458006,34.84603634,47.38162469,35.97740096,31.27021775,38.962186925,33.99665837,36.46959584,40.82301398,40.8890957,42.019776716,40.23739322,38.08404062,38.51869883,38.336689265,37.3275188600001,37.1976341,38.501950532,41.01556244,40.48235132,34.76400386,43.5437579,41.9145017,39.10261058,39.7098788,39.43187984,36.706293725,0
"388",10001519,"NJ",36.60118961,39.33731462,-34.19454964,39.0775451,38.33241674,30.9939278000001,33.48680372,44.42845541,38.3597609,51.7754894,46.65529544,36.727314548,46.5744023,39.7269689,43.5893315,51.02466434,48.30733844,50.742563756,46.299137756,43.13986187,46.557540068,44.562612695,49.22564648,44.47459868,45.61906571,45.98707253,45.60425429,41.8666494200001,49.11968786,48.27543692,48.67534526,50.40600272,47.4630875,43.166351525,0
"389",10001520,"NJ",40.2738521,36.0184172,-3.57934449999996,43.693239308,42.29731994,35.3143050800001,37.294478,42.24092261,NA,48.9385328,43.1176447400001,40.059884048,46.05372392,38.06752019,40.81731728,49.37603936,46.284098468,48.552980144,46.457733884,40.81845662,45.545122544,44.492543285,47.27737508,42.8544572,44.5976474,42.88066202,41.0599967,37.93934444,46.36134572,43.66281893,42.2676971,47.19762128,44.63239727,39.260750972,1
"390",10001542,"MD",43.911308984,38.835720185,38.740015625,46.80568832,45.50114402,31.84159676,34.9737848375,41.36875784,NA,41.8055523125,41.07309911,39.7425941342857,44.3925662,41.10898832,38.774195825,45.97852748,54.49965134,43.2958700685714,45.39233705,42.74508056,47.50638242,44.92178963,41.31976622,40.705377125,42.622886345,43.78074062,51.34481888,43.335714416,48.16036358,43.82688389,44.038459328,46.3096481675,42.84344358,39.2823155709091,1
"391",10001543,"MD",42.53999936,38.799830975,37.84193087,45.49088996,45.50114402,34.31966126,33.9314718457143,40.28752418,NA,41.8055523125,40.57065017,39.25528214,45.74154476,43.13644385,39.90242726,50.175001535,55.95572786,48.552980144,51.810353204,47.42776796,51.92246426,50.36954384,47.560387136,46.0560026,46.662815084,47.10191672,51.34481888,45.246216695,51.788477876,49.51845686,50.70109178,51.30000484,47.80830752,44.394617012,1
"392",10001546,"MD",51.273724064,48.99151211,-9.41504397999996,47.52176351,43.78529798,48.78358256,47.40555083,58.0817363,NA,56.796181,46.67523389,43.238642648,48.938817635,46.941554615,43.49362694,57.47959511,54.15898868,54.9433724818182,48.9649003828572,48.121284218,52.197273068,48.38329444,50.1035893314286,47.62715246,43.480809365,46.073377535,44.630973095,43.79840039,46.46559533,47.37801678,48.78870959,47.5931146775,43.18540196,42.07685765,1
"393",10001547,"MD",42.686290616,39.69791573,-15.6221683,41.76524816,39.16413494,42.09337808,36.384999845,47.96097908,32.32011956,46.48211576,41.46674108,41.230214096,43.231293905,45.96941276,39.9776237,49.1512096,49.82038196,48.0728415527273,45.5176206292308,45.13427654,48.0897245,48.8094076,46.3009607,44.473231472,42.03641108,44.65290539,45.385842812,41.88544853,45.023001,46.8402483,47.904923552,45.39632474,41.6531546323077,39.59081777,0
"394",10001548,"MD",39.767301536,35.97398294,-17.08735954,37.24776506,36.20412962,39.14077847,34.3777676,43.51755308,NA,43.26727806,40.0516808,40.61736311,42.03242339,43.659059108,41.62226099,46.6047847,45.145385105,43.9774321345455,40.990952696,40.7237878236364,43.91062538,43.76061228,46.45135358,43.940703956,37.02217574,43.1946816523077,44.4096563000001,39.76399745,42.6822744425,43.862089496,44.425379192,43.344088565,40.24878662,37.80433265,1
"395",10001550,"MD",38.0521391,28.66625618,NA,36.88146725,40.999839548,40.41399092,41.99653418,42.96155516,42.49214708,48.27543692,44.64549968,43.35234878,40.32398306,40.82928035,48.36259643,48.6650912,46.2783366628572,42.89091608,47.52518153,45.566997872,45.545293445,43.513280555,44.15843183,51.54648206,46.71340178,46.216934375,47.90970878,48.9043526,49.28375282,47.842202885,45.25732526,50.59114547,43.453977908,37.10876558,1
"396",10001552,"MD",37.49841986,26.79318122,NA,35.52451331,40.177293035,39.90128792,39.85001762,42.24946766,40.47551528,46.07423204,42.80489591,42.06603392,39.02171744,43.08004652,45.1274405,47.47789892,45.73926608,43.5380612,47.3833337,45.085057052,44.88134306,44.2729355,41.64618713,53.3443605800001,44.4096563000001,46.50889025,45.50684072,46.81594238,46.72878287,45.847959116,45.671760185,50.04426227,42.6322859,40.53533063,1
"397",10001553,"MD",38.38026902,NA,NA,36.55846436,40.592411564,39.66544454,40.97796422,43.44577466,NA,46.34425562,43.8627731,42.14350904,41.34369236,41.77607189,44.81298266,46.88430278,44.923726508,42.67159313,43.970782532,43.149774128,44.415353,41.13291446,40.57292885,51.48837572,41.4872492,43.1108087,43.156097465,45.27783338,45.96998243,44.28660758,44.21653817,47.72684471,41.13348413,35.25619874,3
