,FACILITYID,STATE,Year,Mean_LST,Mean_LST_F
35541,10006176,NH,2012,35.5108509318534,95.91953167733612
35542,10006320,NY,2012,43.9582727011343,111.12489086204174
35543,10006353,MD,2012,36.4420537816552,97.59569680697936
35544,10006363,PA,2012,40.3173084490065,104.57115520821169
35545,10006364,PA,2012,48.9821821400977,120.16792785217586
35546,10006365,PA,2012,44.137718250072,111.4478928501296
35547,10006374,PA,2012,40.7487308703161,105.34771556656898
35548,10006375,PA,2012,45.0430038194916,113.07740687508489
35549,10006376,PA,2012,41.0515622416739,105.89281203501302
35550,10006377,PA,2012,39.718375378282,103.4930756809076
35551,10006378,PA,2012,38.1028331557853,100.58509968041353
35552,10006379,PA,2012,35.4299705111335,95.77394692004029
35553,10006380,PA,2012,39.2369720325893,102.62654965866074
35554,10006387,DE,2012,35.446556236901,95.8038012264218
35555,10006389,NH,2012,43.8764808574846,110.97766554347228
35556,10006546,MD,2012,41.6718656654636,107.00935819783449
35557,10006547,MD,2012,36.5517502753614,97.79315049565052
35558,10006596,NH,2012,37.8895743903339,100.20123390260102
35559,10006597,NH,2012,36.4253336335116,97.56560054032089
35560,10006598,NJ,2012,44.5224982405064,112.14049683291152
35561,10006599,NJ,2012,,
35562,10006944,ME,2012,28.8275246407531,83.88954435335557
35563,10007015,NY,2012,42.0074883752667,107.61347907548007
35564,10000053,WY,2012,41.7986559076552,107.23758063377937
35565,10000055,WY,2012,40.3820588829334,104.68770598928012
35566,10000056,WY,2012,47.1661904313614,116.89914277645052
35567,10000057,WY,2012,44.5075635348585,112.1136143627453
35568,10000257,OR,2012,38.9688819392191,102.14398749059438
35569,10000258,NV,2012,49.01949045512,120.235082819216
35570,10000260,NV,2012,47.6229588944673,117.72132601004115
35571,10000261,NV,2012,48.9497448425282,120.10954071655075
35572,10000554,CO,2012,48.0391105180437,118.47039893247866
35573,10000557,CO,2012,43.0770534978983,109.53869629621694
35574,10000560,CO,2012,46.9367004565265,116.4860608217477
35575,10000561,CO,2012,46.6709542193018,116.00771759474324
35576,10000563,CO,2012,43.9986171356433,111.19751084415795
35577,10000565,CO,2012,46.2516020790109,115.25288374221962
35578,10000567,CO,2012,43.7152347170292,110.68742249065255
35579,10000569,CO,2012,45.2014288903685,113.3625720026633
35580,10000573,CO,2012,44.4028809679067,111.92518574223206
35581,10000575,CO,2012,41.9591671155455,107.5265008079819
35582,10000576,CO,2012,40.0772544210756,104.13905795793609
35583,10000577,CO,2012,40.4097279660869,104.73751033895641
35584,10000578,CO,2012,44.6093739544725,112.29687311805051
35585,10000579,CO,2012,43.5897857899708,110.46161442194743
35586,10000580,CO,2012,47.6487522161294,117.76775398903293
35587,10000581,CO,2012,42.1071987835627,107.79295781041286
35588,10000582,CO,2012,41.9760262215856,107.55684719885409
35589,10000585,CO,2012,51.1496630161038,124.06939342898684
35590,10000586,CO,2012,42.8708522566672,109.16753406200095
35591,10000587,CO,2012,48.5706303682822,119.42713466290796
35592,10000593,CO,2012,46.236874134107,115.2263734413926
35593,10000595,AZ,2012,48.9045054482866,120.02810980691588
35594,10000598,AZ,2012,49.2857245431862,120.71430417773516
35595,10000600,AZ,2012,51.2512985931616,124.25233746769088
35596,10000601,AZ,2012,52.6603257583279,126.78858636499022
35597,10000603,AZ,2012,53.9297399995421,129.07353199917577
35598,10000605,AZ,2012,51.037065578082,123.8667180405476
35599,10000606,AZ,2012,54.3253623495129,129.78565222912323
35600,10000613,AZ,2012,50.8637148384202,123.55468670915636
35601,10000615,AZ,2012,50.9219091030532,123.65943638549577
35602,10000618,AZ,2012,49.1206867522701,120.41723615408618
35603,10000619,AZ,2012,51.7335584550371,125.12040521906678
35604,10000622,AZ,2012,52.393284637402,126.3079123473236
35605,10000624,AZ,2012,47.6163564776333,117.70944165973995
35606,10000626,AZ,2012,53.8571352955509,128.94284353199163
35607,10000627,AZ,2012,47.9460506572545,118.30289118305811
35608,10000628,AZ,2012,48.2130991709953,118.78357850779155
35609,10000632,AZ,2012,49.7101984055485,121.4783571299873
35610,10000771,CA,2012,26.4715453882766,79.64878169889788
35611,10000772,CA,2012,47.9072355504146,118.23302399074628
35612,10000773,CA,2012,43.1416842064947,109.65503157169047
35613,10000774,CA,2012,36.5182288259533,97.73281188671595
35614,10000780,CA,2012,44.6820073821548,112.42761328787864
35615,10000782,CA,2012,44.9719133122583,112.94944396206495
35616,10000785,CA,2012,45.5837877230534,114.05081790149612
35617,10000786,CA,2012,38.7104923486832,101.67888622762977
35618,10000789,CA,2012,48.0168798127145,118.4303836628861
35619,10000790,CA,2012,40.4670484360105,104.8406871848189
35620,10000794,CA,2012,45.5821355061562,114.04784391108116
35621,10000799,CA,2012,41.6069296624208,106.89247339235743
35622,10000801,CA,2012,46.0228701849752,114.84116633295535
35623,10000802,CA,2012,45.8465452963087,114.52378153335566
35624,10000806,CA,2012,50.4771109285238,122.85879967134284
35625,10000810,CA,2012,47.7024467721865,117.8644041899357
35626,10000811,CA,2012,38.360551865671,101.0489933582078
35627,10000814,CA,2012,30.1594709265667,86.28704766782006
35628,10000817,CA,2012,40.2176243828838,104.39172388919084
35629,10000821,CA,2012,39.5684227803211,103.22316100457799
35630,10000822,CA,2012,40.0136912019448,104.02464416350064
35631,10000824,CA,2012,47.1653516528706,116.89763297516708
35632,10000825,CA,2012,45.8131353966053,114.46364371388954
35633,10000826,CA,2012,47.5507776757947,117.59139981643045
35634,10000830,CA,2012,51.4707317421392,124.64731713585056
35635,10000831,CA,2012,49.1011862615553,120.38213527079954
35636,10000832,CA,2012,50.0544213617759,122.09795845119662
35637,10000833,CA,2012,50.2675066748543,122.48151201473775
35638,10000836,CA,2012,48.3689388847266,119.06408999250789
35639,10000838,CA,2012,37.8816793065194,100.18702275173493
35640,10000840,CA,2012,46.4087389396864,115.53573009143552
35641,10000841,CA,2012,46.693191782068,116.0477452077224
35642,10000844,CA,2012,46.5037372774873,115.70672709947715
35643,10000847,CA,2012,46.4223639819139,115.56025516744502
35644,10000850,CA,2012,49.4249290446705,120.9648722804069
35645,10000851,CA,2012,47.9618989833138,118.33141816996485
35646,10000852,CA,2012,52.2353596759552,126.02364741671937
35647,10000855,CA,2012,43.7488542319313,110.74793761747634
35648,10000856,CA,2012,49.481305347814,121.0663496260652
35649,10000857,CA,2012,49.3972743140575,120.9150937653035
35650,10000858,CA,2012,45.9086026380124,114.63548474842231
35651,10000861,CA,2012,54.727501296975,130.509502334555
35652,10000863,CA,2012,38.2988986951885,100.9380176513393
35653,10000864,CA,2012,36.6245816105186,97.92424689893348
35654,10000867,CA,2012,35.915181929302,96.6473274727436
35655,10000869,CA,2012,45.9534968089515,114.7162942561127
35656,10000871,CA,2012,37.6546314422876,99.77833659611768
35657,10000874,CA,2012,41.6946217416303,107.05031913493454
35658,10000877,CA,2012,41.7755310753473,107.19595593562515
35659,10000878,CA,2012,49.4578322792629,121.02409810267322
35660,10000879,CA,2012,46.7517727883119,116.15319101896142
35661,10000887,CA,2012,,
35662,10000892,CA,2012,42.5687116635894,108.62368099446091
35663,10000901,CA,2012,42.2947810943025,108.13060596974451
35664,10000902,CA,2012,43.6516506106155,110.5729710991079
35665,10000904,CA,2012,35.3560026727654,95.64080481097773
35666,10000905,CA,2012,39.3745052497507,102.87410944955126
35667,10000987,WA,2012,31.7268024036835,89.1082443266303
35668,10001151,MT,2012,40.8151707881004,105.46730741858073
35669,10001154,MT,2012,42.7652974285761,108.97753537143697
35670,10001155,MT,2012,45.6278185606968,114.13007340925425
35671,10001156,MT,2012,34.584963740175,94.252934732315
35672,10001172,ID,2012,41.0904679752286,105.96284235541148
35673,10001173,ID,2012,39.3706286958212,102.86713165247816
35674,10001176,ID,2012,35.1720243701566,95.30964386628187
35675,10001177,ID,2012,40.0419128712521,104.07544316825378
35676,10001180,ID,2012,41.5918597545105,106.8653475581189
35677,10001181,ID,2012,40.6213479157598,105.11842624836764
35678,10001182,ID,2012,40.2585646167829,104.46541631020922
35679,10001183,ID,2012,43.7281918858691,110.71074539456438
35680,10001184,ID,2012,39.3408546914604,102.81353844462872
35681,10001185,ID,2012,40.8872860481375,105.5971148866475
35682,10001186,ID,2012,40.6543390915819,105.17781036484743
35683,10001187,ID,2012,44.5128647819247,112.12315660746445
35684,10001243,NM,2012,51.2345732082652,124.22223177487737
35685,10001244,NM,2012,41.4370870865029,106.58675675570522
35686,10001246,NM,2012,40.223488282411,104.4022789083398
35687,10001249,NM,2012,48.9831813510745,120.1697264319341
35688,10001294,OR,2012,46.4047719863771,115.52858957547878
35689,10001295,OR,2012,46.9207666905986,116.45738004307748
35690,10001298,OR,2012,40.4488652489088,104.80795744803585
35691,10001301,OR,2012,39.2525931463819,102.65466766348742
35692,10001302,OR,2012,37.835983194014,100.1047697492252
35693,10001305,OR,2012,34.0758667412766,93.33656013429788
35694,10001306,OR,2012,43.9281262920432,111.07062732567776
35695,10001310,OR,2012,47.4520743238471,117.41373378292478
35696,10001312,OR,2012,27.9955438578511,82.39197894413198
35697,10001522,CA,2012,49.0141594811374,120.22548706604732
35698,10001530,CA,2012,45.3905923717493,113.70306626914874
35699,10001676,WA,2012,36.0442436657932,96.87963859842777
35700,10001677,WA,2012,43.7487081425561,110.74767465660098
35701,10001678,WA,2012,36.7544224440717,98.15796039932906
35702,10001679,WA,2012,45.4793387145665,113.8628096862197
35703,10001681,WA,2012,42.2945458904376,108.13018260278767
35704,10001684,WA,2012,40.3048140299238,104.54866525386284
35705,10001687,WA,2012,46.153539111495,115.076370400691
35706,10001690,WA,2012,37.6027842852169,99.68501171339042
35707,10001933,MT,2012,43.2722709667574,109.89008774016331
35708,10001936,MT,2012,38.2273029614321,100.80914533057779
35709,10001960,NM,2012,45.2871715764916,113.51690883768488
35710,10002206,CO,2012,45.7890220689078,114.42023972403403
35711,10002221,CO,2012,46.2835221844918,115.31033993208524
35712,10002222,CO,2012,41.4336640890529,106.58059536029522
35713,10002225,CO,2012,45.5713381180185,114.02840861243331
35714,10002226,CO,2012,45.2129340742124,113.38328133358232
35715,10002227,CO,2012,46.3215863049934,115.37885534898813
35716,10002228,CO,2012,48.8030110347083,119.84541986247494
35717,10002233,CO,2012,51.4976642035831,124.69579556644958
35718,10002244,AZ,2012,55.2808142986368,131.50546573754625
35719,10002245,AZ,2012,53.6475822501084,128.56564805019514
35720,10002248,AZ,2012,52.405816170237,126.3304691064266
35721,10002249,AZ,2012,49.1803990507248,120.52471829130465
35722,10002250,AZ,2012,52.1393798901879,125.85088380233822
35723,10002309,CA,2012,33.4783393100798,92.26101075814364
35724,10002310,CA,2012,45.7063955454455,114.27151198180191
35725,10002322,CA,2012,49.5010364811661,121.10186566609899
35726,10002323,CA,2012,44.6710311815678,112.40785612682204
35727,10002330,CA,2012,40.3073591580004,104.55324648440073
35728,10002340,CA,2012,51.0078024276266,123.81404436972788
35729,10002341,CA,2012,48.8539373890265,119.9370873002477
35730,10002345,CA,2012,41.7625611878399,107.17261013811182
35731,10002346,CA,2012,52.5040333978747,126.50726011617446
35732,10002347,CA,2012,52.0218785736572,125.63938143258295
35733,10002348,CA,2012,52.8456874276323,127.12223736973814
35734,10002349,CA,2012,40.9768246286361,105.75828433154498
35735,10002353,CA,2012,50.2916173455706,122.52491122202709
35736,10002440,WA,2012,35.7987124957184,96.43768249229312
35737,10002455,WA,2012,39.2859027318023,102.71462491724415
35738,10002460,WA,2012,44.0311413752266,111.2560544754079
35739,10002463,WA,2012,40.2441230155838,104.43942142805085
35740,10002469,WA,2012,33.5924683246713,92.46644298440835
35741,10002470,WA,2012,34.9589532099737,94.92611577795266
35742,10002471,WA,2012,36.5222569001088,97.74006242019584
35743,10002472,WA,2012,34.0678182506714,93.32207285120853
35744,10002479,WA,2012,37.000574018887,98.6010332339966
35745,10002485,WA,2012,34.5259044650178,94.14662803703204
35746,10002491,WA,2012,43.3356676222772,110.00420172009896
35747,10002493,WA,2012,33.3147176303611,91.96649173464999
35748,10002505,WA,2012,43.9464813040494,111.10366634728892
35749,10002506,WA,2012,43.9042510379871,111.02765186837678
35750,10002510,WA,2012,38.3782159409318,101.08078869367725
35751,10002616,UT,2012,39.9765503987355,103.9577907177239
35752,10002617,UT,2012,45.9094501781146,114.63701032060628
35753,10002957,OR,2012,26.9952990772852,80.59153833911336
35754,10002958,OR,2012,33.0116095114129,91.42089712054323
35755,10002964,OR,2012,39.1296671053522,102.43340078963396
35756,10002968,OR,2012,38.7870622197011,101.81671199546199
35757,10002971,OR,2012,34.7971183397772,94.63481301159896
35758,10002987,NV,2012,45.5203663619464,113.93665945150353
35759,10002988,NV,2012,48.9323224803698,120.07818046466564
35760,10002991,NV,2012,47.1189226176672,116.81406071180096
35761,10002995,NV,2012,50.6293750039409,123.13287500709362
35762,10002996,NV,2012,49.6434961799442,121.35829312389956
35763,10002997,NV,2012,50.3121731901331,122.56191174223959
35764,10002998,NV,2012,50.7327838559372,123.31901094068697
35765,10003002,NV,2012,39.4765794269347,103.05784296848246
35766,10003004,NV,2012,46.3318359583843,115.39730472509174
35767,10003005,NV,2012,47.2538473885975,117.0569252994755
35768,10003006,NV,2012,47.6800203783606,117.82403668104908
35769,10003012,NV,2012,46.5365492294393,115.76578861299075
35770,10003014,NV,2012,49.0700892059333,120.32616057067995
35771,10003464,UT,2012,45.2355202475061,113.42393644551099
35772,10003465,UT,2012,43.9381144685231,111.08860604334158
35773,10003624,MT,2012,43.429430669214,110.1729752045852
35774,10003625,MT,2012,37.5605103054356,99.60891854978408
35775,10003626,MT,2012,42.7355283762504,108.92395107725072
35776,10003628,MT,2012,39.3050858698437,102.74915456571867
35777,10003629,MT,2012,44.4988556012795,112.09794008230311
35778,10003769,NM,2012,47.8175789158705,118.0716420485669
35779,10003773,NM,2012,49.2601981811055,120.66835672598991
35780,10003774,NM,2012,49.6661674097484,121.39910133754712
35781,10003775,NM,2012,48.8501178238221,119.93021208287979
35782,10003780,NM,2012,42.4838517865247,108.47093321574447
35783,10003781,NM,2012,44.51670268797,112.130064838346
35784,10003787,NM,2012,43.3357182968871,110.00429293439679
35785,10003790,NM,2012,45.7599890522234,114.36798029400212
35786,10003791,NM,2012,41.6059168095616,106.89065025721088
35787,10003794,NM,2012,49.94031723423,121.892571021614
35788,10003795,NM,2012,50.0449089957551,122.08083619235919
35789,10003799,NV,2012,41.5589583835307,106.80612509035527
35790,10003800,NV,2012,41.2884327141515,106.3191788854727
35791,10003957,AZ,2012,51.969761797572,125.5455712356296
35792,10003973,AZ,2012,51.7977279855315,125.2359103739567
35793,10003974,AZ,2012,51.8151585560597,125.26728540090747
35794,10003976,AZ,2012,51.1604931484471,124.08888766720479
35795,10003978,AZ,2012,52.7073420333055,126.8732156599499
35796,10004339,ID,2012,41.7769891455246,107.19858046194429
35797,10004659,CO,2012,46.9813172402227,116.56637103240087
35798,10004660,CO,2012,46.8241577131544,116.28348388367792
35799,10005248,CA,2012,38.5405573668009,101.37300326024162
35800,10005251,CA,2012,39.3764731247286,102.87765162451147
35801,10005252,CA,2012,40.667552179408,105.20159392293439
35802,10005253,CA,2012,24.2212177596409,75.59819196735361
35803,10005256,CA,2012,38.8303298460866,101.89459372295588
35804,10005258,CA,2012,38.7824858485131,101.80847452732358
35805,10005261,CA,2012,50.8575783352081,123.54364100337459
35806,10005263,CA,2012,42.2864969977917,108.11569459602507
35807,10005264,CA,2012,39.620479464921,103.3168630368578
35808,10005267,CA,2012,48.2944412809527,118.92999430571486
35809,10005272,CA,2012,19.9966981291416,67.99405663245489
35810,10005273,CA,2012,28.5021287082977,83.30383167493586
35811,10005275,CA,2012,39.478920440078,103.0620567921404
35812,10005282,CA,2012,42.2779345606364,108.10028220914553
35813,10005283,CA,2012,32.3203292791697,90.17659270250546
35814,10005290,CA,2012,38.1836259546224,100.73052671832032
35815,10005299,CA,2012,45.6403505676413,114.15263102175435
35816,10005303,CA,2012,41.5321901114667,106.75794220064006
35817,10005305,CA,2012,38.5387264095295,101.3697075371531
35818,10005319,CA,2012,47.1697317936559,116.90551722858062
35819,10005324,CA,2012,30.4580003708552,86.82440066753935
35820,10005328,CA,2012,39.8942621181442,103.80967181265956
35821,10005362,CA,2012,37.6182010516313,99.71276189293634
35822,10005784,AZ,2012,50.4995415946674,122.89917487040132
35823,10006179,CA,2012,49.4958124365263,121.09246238574734
35824,10006180,CA,2012,51.2581449662746,124.26466093929429
35825,10006184,MT,2012,38.7267042253471,101.70806760562478
35826,10006189,WY,2012,45.117549344073,113.2115888193314
35827,10006193,AZ,2012,49.8107869328678,121.65941647916205
35828,10006194,CA,2012,50.6712580029868,123.20826440537624
35829,10006204,CA,2012,42.1962755715915,107.9532960288647
35830,10006219,WA,2012,41.4555030245253,106.61990544414554
35831,10006299,CA,2012,38.1707280501779,100.70731049032022
35832,10006306,CA,2012,40.1271643586625,104.2288958455925
35833,10006307,CA,2012,43.075768485619,109.5363832741142
35834,10006312,AZ,2012,53.8717161529902,128.96908907538239
35835,10006347,CA,2012,45.639166883993,114.1505003911874
35836,10006451,WA,2012,36.3984743203303,97.51725377659454
35837,10006505,CO,2012,46.6969277284816,116.05446991126688
35838,10006513,OR,2012,39.5573111833665,103.2031601300597
35839,10006530,CA,2012,45.8523413778834,114.53421448019012
35840,10006531,CA,2012,49.5391461730042,121.17046311140756
35841,10006532,CA,2012,46.085234448297,114.9534220069346
35842,10006544,ID,2012,42.4984722659401,108.49725007869219
35843,10006570,MT,2012,43.3036039490829,109.94648710834922
35844,10006571,MT,2012,44.1563345600381,111.48140220806857
35845,10006572,MT,2012,35.7293696014348,96.31286528258264
35846,10006573,MT,2012,42.1838586862775,107.93094563529951
35847,10006575,MT,2012,42.9054295060235,109.2297731108423
35848,10006576,MT,2012,46.1172689084468,115.01108403520425
35849,10006580,MT,2012,37.8438034611348,100.11884623004264
35850,10006581,MT,2012,36.8814338163761,98.38658086947699
35851,10006612,NM,2012,47.9061967806593,118.23115420518674
35852,10006613,NV,2012,48.9198404615426,120.05571283077668
35853,10006614,NV,2012,46.0161392303274,114.82905061458932
35854,10006639,OR,2012,38.8849735435582,101.99295237840477
35855,10006640,OR,2012,35.1001924902036,95.18034648236647
35856,10006668,WA,2012,40.1680186575633,104.30243358361395
35857,10006669,WA,2012,37.1484997031623,98.86729946569214
35858,10006675,WY,2012,44.1538936024292,111.47700848437256
35859,10006966,OR,2012,37.5910084612264,99.66381523020752
35860,10000004,WV,2012,40.3275409687145,104.5895737436861
35861,10000006,WV,2012,35.9469720443956,96.70454967991208
35862,10000013,WV,2012,35.5767794037075,96.03820292667349
35863,10000014,WV,2012,37.3568939144209,99.24240904595763
35864,10000023,WV,2012,43.5399389708463,110.37189014752335
35865,10000025,WV,2012,36.9529554162398,98.51531974923165
35866,10000028,WV,2012,36.019907783929,96.83583401107221
35867,10000043,WV,2012,32.7196306931397,90.89533524765146
35868,10000044,WV,2012,32.6139897686677,90.70518158360187
35869,10000060,AR,2012,48.9805804010257,120.16504472184626
35870,10000062,AR,2012,44.5225831023815,112.1406495842867
35871,10000065,AR,2012,40.0660482038431,104.11888676691758
35872,10000066,AR,2012,42.1674652251089,107.90143740519602
35873,10000069,AR,2012,43.7391808939585,110.7305256091253
35874,10000070,AR,2012,44.1419108478054,111.45543952604972
35875,10000075,AR,2012,43.4340662661218,110.18131927901925
35876,10000076,AR,2012,42.069644138693,107.7253594496474
35877,10000078,AR,2012,46.8096573914119,116.25738330454143
35878,10000079,AR,2012,47.3224322251411,117.18037800525398
35879,10000080,AR,2012,45.271498676836,113.48869761830481
35880,10000081,AR,2012,46.0981734845672,114.97671227222096
35881,10000082,AR,2012,44.4081276496623,111.93462976939213
35882,10000083,AR,2012,48.0414044833376,118.47452807000768
35883,10000084,AR,2012,45.7396038236858,114.33128688263444
35884,10000085,AR,2012,37.4155854217205,99.3480537590969
35885,10000087,AR,2012,48.8198327050859,119.87569886915462
35886,10000088,AR,2012,38.5198584258684,101.33574516656311
35887,10000098,SC,2012,40.4987754425776,104.89779579663968
35888,10000099,SC,2012,40.8454269576246,105.52176852372429
35889,10000101,KY,2012,37.0954633890253,98.77183410024554
35890,10000102,KY,2012,37.1501981303147,98.87035663456646
35891,10000103,KY,2012,36.4803952396537,97.66471143137667
35892,10000106,KY,2012,35.698906799347,96.2580322388246
35893,10000107,KY,2012,33.25015053623,91.85027096521401
35894,10000109,KY,2012,36.1482019280905,97.0667634705629
35895,10000110,KY,2012,38.9802904307018,102.16452277526324
35896,10000112,KY,2012,31.36642077125,88.45955738825
35897,10000115,KY,2012,43.1981507703855,109.75667138669391
35898,10000116,KY,2012,42.3928982701795,108.3072168863231
35899,10000117,KY,2012,46.4084887555388,115.53527975996984
35900,10000118,KY,2012,45.8357509003795,114.50435162068311
35901,10000119,KY,2012,43.0181839280969,109.43273107057443
35902,10000120,KY,2012,42.8930819967945,109.2075475942301
35903,10000121,KY,2012,48.2025971542758,118.76467487769644
35904,10000122,KY,2012,27.0914352773637,80.76458349925466
35905,10000129,AL,2012,40.8554244954916,105.53976409188488
35906,10000132,AL,2012,39.8076086831585,103.6536956296853
35907,10000136,AL,2012,37.9231030836606,100.26158555058907
35908,10000140,AL,2012,37.2419714950978,99.03554869117605
35909,10000141,AL,2012,32.8068334182774,91.05230015289932
35910,10000142,AL,2012,36.1611670795372,97.09010074316696
35911,10000143,AL,2012,35.8354390618726,96.50379031137068
35912,10000144,AL,2012,35.3383474932491,95.60902548784838
35913,10000146,AL,2012,35.1842437011868,95.33163866213624
35914,10000149,AL,2012,40.5051542826455,104.9092777087619
35915,10000150,AL,2012,43.418226349641,110.15280742935381
35916,10000151,TX,2012,42.0091204774591,107.61641685942638
35917,10000152,TX,2012,45.2489835153439,113.44817032761902
35918,10000154,TX,2012,45.7331295874015,114.3196332573227
35919,10000155,TX,2012,46.1998265574993,115.15968780349874
35920,10000156,TX,2012,44.0936718342173,111.36860930159114
35921,10000157,TX,2012,37.3542212722929,99.23759829012721
35922,10000159,TX,2012,46.5179951994729,115.73239135905122
35923,10000160,TX,2012,43.8808320594984,110.98549770709712
35924,10000161,TX,2012,41.6468314341151,106.96429658140718
35925,10000163,TX,2012,46.4392116446278,115.59058096033003
35926,10000165,TX,2012,41.5739854167622,106.83317375017197
35927,10000172,TX,2012,46.805039414941,116.2490709468938
35928,10000174,TX,2012,44.8689346510935,112.7640823719683
35929,10000175,TX,2012,48.2601222100056,118.86821997801007
35930,10000176,TX,2012,44.1282229272496,111.43080126904928
35931,10000178,TX,2012,45.7340583727091,114.32130507087638
35932,10000180,TX,2012,47.2950779253198,117.13114026557565
35933,10000182,TX,2012,47.6707338261583,117.80732088708494
35934,10000183,TX,2012,38.4798402023028,101.26371236414505
35935,10000184,TX,2012,46.0336356680636,114.86054420251449
35936,10000185,TX,2012,44.4693486753799,112.04482761568381
35937,10000186,TX,2012,48.7348390719103,119.72271032943854
35938,10000187,TX,2012,47.2731010560404,117.09158190087273
35939,10000190,TX,2012,43.9611627755184,111.13009299593313
35940,10000191,TX,2012,49.5783650133834,121.24105702409011
35941,10000192,TX,2012,48.574515239852,119.4341274317336
35942,10000193,TX,2012,48.9151005578307,120.04718100409526
35943,10000194,TX,2012,43.2851798895309,109.91332380115563
35944,10000195,TX,2012,43.5787162824032,110.44168930832576
35945,10000196,TX,2012,45.2607844290785,113.4694119723413
35946,10000197,TX,2012,41.8904775776103,107.40285963969853
35947,10000198,TX,2012,42.8189588017885,109.07412584321929
35948,10000199,TX,2012,45.0069335360116,113.01248036482089
35949,10000200,TX,2012,47.2661269412891,117.07902849432038
35950,10000203,TX,2012,48.3256847494678,118.98623254904204
35951,10000204,TX,2012,43.25422515316,109.857605275688
35952,10000205,TX,2012,,
35953,10000206,TX,2012,43.0947320680849,109.57051772255282
35954,10000208,TX,2012,,
35955,10000209,TX,2012,40.3029483553312,104.54530703959617
35956,10000210,TX,2012,45.3430676633744,113.61752179407392
35957,10000211,TX,2012,44.8259854472406,112.68677380503308
35958,10000212,TX,2012,41.3176516530446,106.37177297548028
35959,10000213,TX,2012,42.145957698608,107.8627238574944
35960,10000215,TX,2012,43.6767745649884,110.61819421697912
35961,10000216,TX,2012,44.6973484397904,112.45522719162273
35962,10000219,TX,2012,43.665507609237,110.59791369662659
35963,10000220,TX,2012,40.1089206617651,104.19605719117718
35964,10000224,TX,2012,,
35965,10000225,TX,2012,,
35966,10000226,TX,2012,42.1694043750956,107.90492787517209
35967,10000228,TX,2012,42.4674595699847,108.44142722597246
35968,10000229,TX,2012,42.376793440548,108.2782281929864
35969,10000234,TX,2012,37.4127633648702,99.34297405676637
35970,10000237,TX,2012,51.7842803817269,125.21170468710842
35971,10000238,TX,2012,51.4232729335963,124.56189128047335
35972,10000241,TX,2012,33.2194702483334,91.79504644700012
35973,10000242,TX,2012,37.7082878975846,99.87491821565227
35974,10000243,TX,2012,,
35975,10000244,TX,2012,35.6325644464366,96.13861600358588
35976,10000245,TX,2012,,
35977,10000246,TX,2012,,
35978,10000247,TX,2012,52.1609419029733,125.88969542535195
35979,10000248,TX,2012,42.614360020811,108.7058480374598
35980,10000252,TX,2012,51.8425882635659,125.31665887441862
35981,10000283,GA,2012,37.3009064969207,99.14163169445727
35982,10000284,GA,2012,39.7605060816593,103.56891094698675
35983,10000285,GA,2012,41.115815433002,106.0084677794036
35984,10000292,GA,2012,41.1303169555998,106.03457052007964
35985,10000296,GA,2012,30.5195588237666,86.93520588277988
35986,10000297,GA,2012,42.0703300376716,107.72659406780889
35987,10000298,GA,2012,41.7573639236491,107.16325506256838
35988,10000303,GA,2012,40.2188298355173,104.39389370393114
35989,10000304,GA,2012,40.5727010470247,105.03086188464447
35990,10000307,GA,2012,43.3834487657606,110.09020777836908
35991,10000308,GA,2012,42.6482364091361,108.76682553644498
35992,10000309,GA,2012,42.4668601678278,108.44034830209003
35993,10000310,GA,2012,42.3963533967893,108.31343611422075
35994,10000313,GA,2012,45.7588664638427,114.36595963491686
35995,10000314,GA,2012,43.5143542518503,110.32583765333054
35996,10000315,GA,2012,42.693088913077,108.84756004353859
35997,10000316,GA,2012,40.3590108023939,104.64621944430901
35998,10000318,GA,2012,40.6210337257364,105.11786070632553
35999,10000319,GA,2012,42.2387951201042,108.02983121618756
36000,10000320,GA,2012,44.0656679337762,111.31820228079715
36001,10000323,GA,2012,41.5432255433047,106.77780597794846
36002,10000325,GA,2012,36.8845132879943,98.39212391838974
36003,10000327,GA,2012,,
36004,10000328,GA,2012,41.4520147996044,106.61362663928792
36005,10000329,GA,2012,40.5164132213937,104.92954379850866
36006,10000330,FL,2012,38.6611464187111,101.59006355367998
36007,10000332,FL,2012,38.6889312952523,101.64007633145415
36008,10000333,FL,2012,40.528371160059,104.95106808810621
36009,10000334,FL,2012,37.5608534892078,99.60953628057405
36010,10000335,FL,2012,37.8674558068058,100.16142045225044
36011,10000336,FL,2012,40.5766963798473,105.03805348372514
36012,10000337,FL,2012,40.9589159379575,105.7260486883235
36013,10000338,FL,2012,38.6590474400663,101.58628539211935
36014,10000339,FL,2012,36.528237284625,97.750827112325
36015,10000345,FL,2012,,
36016,10000356,FL,2012,37.8907419383596,100.20333548904728
36017,10000357,FL,2012,34.3334618923232,93.80023140618175
36018,10000360,FL,2012,38.3464582089896,101.0236247761813
36019,10000361,FL,2012,38.3114039663401,100.96052713941218
36020,10000365,FL,2012,39.6872175055094,103.43699150991692
36021,10000368,FL,2012,36.5874685007371,97.85744330132678
36022,10000369,FL,2012,38.9886608586421,102.17958954555579
36023,10000370,FL,2012,35.5791314696612,96.04243664539015
36024,10000374,FL,2012,38.7023759733581,101.66427675204459
36025,10000375,FL,2012,42.9943258463685,109.3897865234633
36026,10000378,FL,2012,38.0607598776873,100.50936777983715
36027,10000381,FL,2012,41.5750619868407,106.83511157631327
