,FACILITYID,STATE,TYPE,pm25_2019_2022_mean,delta_from_naaqs,pm25_1998,pm25_2019,pm25_2022,statewide_1998_mean,statewide_2019_mean,statewide_2022_mean,perc_natl_1998,perc_natl_2019,perc_natl_2022,delta_natl_1998,delta_natl_2019,delta_natl_2022
772,10001775,NC,STATE,5.775000035762788,-3.2249999642372122,15.0500001907349,5.64999985694885,5.75,15.199999999999998,6.858333333333333,6.883333333333333,-0.012366435019752249,-0.1797596670750351,-0.1641055949566587,2.9204083540002053,-1.0719389185613544,-1.156122448979593
773,10001776,NC,STATE,6.312500059604642,-2.687499940395358,15.75,6.14999985694885,6.30000019073486,15.199999999999998,6.858333333333333,6.883333333333333,0.04534365272987317,-0.10537636536725523,-0.08446608743299402,3.6204081632653047,-0.5719389185613544,-0.6061222582447332
774,10001777,NC,STATE,6.812500059604646,-2.1874999403953543,15.2999997138977,6.90000009536743,6.85000014305115,15.199999999999998,6.858333333333333,6.883333333333333,0.008244276909207385,0.0061986226631369325,-0.004826614432112747,3.1704078771630044,0.17806131985722562,-0.056122305928442806
775,10001778,NC,STATE,6.425000071525572,-2.574999928474428,14.8999996185303,6.30000019073486,6.40000009536743,15.199999999999998,6.858333333333333,6.883333333333333,-0.024732932938529777,-0.08306132519871032,-0.06998619580475544,2.7704077817956048,-0.4219385847753445,-0.5061223536121631
776,10001782,NC,STATE,6.975000023841858,-2.024999976158142,16.8999996185303,6.90000009536743,7.0,15.199999999999998,6.858333333333333,6.883333333333333,0.14015307698828086,0.0061986226631369325,0.016893223010244353,4.770407781795603,0.17806131985722562,0.09387755102040707
777,10001784,NC,STATE,6.75,-2.25,15.1500000953674,6.75,6.75,15.199999999999998,6.858333333333333,6.883333333333333,-0.0041221423857950605,-0.01611638203668565,-0.019306540583136255,3.0204082586327043,0.028061224489795755,-0.15612244897959293
778,10001786,NC,STATE,7.149999976158142,-1.850000023841858,16.5,7.09999990463257,7.09999990463257,15.199999999999998,6.858333333333333,6.883333333333333,0.10717590645242721,0.03595191497127165,0.031373114638482934,4.370408163265305,0.3780611291223659,0.1938774556529772
779,10001787,NC,STATE,5.325000047683715,-3.674999952316285,12.0,5.30000019073486,5.30000019073486,15.199999999999998,6.858333333333333,6.883333333333333,-0.26381761588289704,-0.23182792861427007,-0.22926514180651647,-0.12959183673469532,-1.4219385847753445,-1.6061222582447332
780,10001788,NC,STATE,5.19166668256124,-3.80833331743876,11.3000001907349,5.06666660308838,5.23333326975505,15.199999999999998,6.858333333333333,6.883333333333333,-0.3215277036325225,-0.2665401739112037,-0.2389184489223872,-0.8295916459997947,-1.6552721724218245,-1.6727891792245426
781,10001790,NC,STATE,6.649999976158143,-2.350000023841857,16.7000007629395,6.59999990463257,6.69999980926514,15.199999999999998,6.858333333333333,6.883333333333333,0.12366457034413322,-0.038431386736508234,-0.0265465209200397,4.570408926204804,-0.12193887087763411,-0.20612263971445266
782,10001793,NC,STATE,6.712499976158143,-2.287500023841857,16.0999999046326,6.69999980926514,6.85000014305115,15.199999999999998,6.858333333333333,6.883333333333333,0.07419869660469006,-0.023554740582440874,-0.004826614432112747,3.970408067897905,-0.021938966245063973,-0.056122305928442806
783,10001797,NC,STATE,6.487500011920928,-2.512499988079072,14.8000001907349,6.5,6.54999995231628,15.199999999999998,6.858333333333333,6.883333333333333,-0.03297718626060359,-0.05330803289057559,-0.04826635836239834,2.6704083540002053,-0.22193877551020424,-0.3561224966633132
784,10001798,NC,STATE,5.212500035762788,-3.7874999642372122,14.1000003814697,5.0,5.45000004768372,15.199999999999998,6.858333333333333,6.883333333333333,-0.09068727401023736,-0.27645793801391527,-0.20754530436415783,1.9704085447350046,-1.7219387755102042,-1.4561224012958727
785,10001799,NC,STATE,5.500000119209287,-3.499999880790713,14.5,5.30000019073486,5.80000019073486,15.199999999999998,6.858333333333333,6.883333333333333,-0.057710103474383566,-0.23182792861427007,-0.15686561461975523,2.3704081632653047,-1.4219385847753445,-1.1061222582447332
786,10001801,NC,STATE,6.424999952316285,-2.575000047683715,12.6999998092651,6.09999990463257,6.69999980926514,15.199999999999998,6.858333333333333,6.883333333333333,-0.20610752813327163,-0.11281468844428812,-0.0265465209200397,0.5704079725304041,-0.6219388708776341,-0.20612263971445266
787,10001804,MS,STATE,6.850000143051145,-2.149999856948855,14.6999998092651,6.80000019073486,6.80000019073486,15.15,7.833333333333333,7.8500000000000005,-0.03709936795829081,-0.15372546182110114,-0.1520389794739713,2.570407972530404,0.07806141522465548,-0.1061222582447332
788,10001805,MS,MULTI,7.399999976158142,-1.600000023841858,15.3999996185303,7.59999990463257,7.40000009536743,15.15,7.833333333333333,7.8500000000000005,0.020610719791342956,-0.03471222165111919,-0.06515956065897151,3.2704077817956048,0.8780611291223659,0.49387764638783693
789,10001807,MS,STATE,7.325000047683715,-1.674999952316285,14.9666668574015,7.33333349227905,7.33333349227905,15.15,7.833333333333333,7.8500000000000005,-0.015114535185204942,-0.07438327806196543,-0.07481282174446385,2.837075020666804,0.6113947167688458,0.42721104329945714
790,10001811,MS,FEDERAL,7.641666730244956,-1.358333269755044,16.2333335876465,7.96666669845581,7.50000015894572,15.15,7.833333333333333,7.8500000000000005,0.08931327634336403,0.019835551851237507,-0.05067964601554302,4.103741750911803,1.2447279229456054,0.5938777099661268
791,10001812,MS,FEDERAL,7.48750001192093,-1.5124999880790702,16.0,7.85000014305115,7.30000019073486,15.15,7.833333333333333,7.8500000000000005,0.07007655421889455,0.0024794646714930923,-0.07963945228721009,3.8704081632653047,1.1280613675409459,0.3938777417552668
792,10001816,MS,STATE,7.558333357175193,-1.4416666428248073,14.5999997456868,7.5666667620341,7.5666667620341,15.15,7.833333333333333,7.8500000000000005,-0.04534367369621742,-0.039671080056660035,-0.04102638493005055,2.4704079089521045,0.8447279865238961,0.6605443130545074
793,10001820,MS,FEDERAL,7.399999976158143,-1.600000023841857,13.0999999046326,7.45000004768372,7.35000014305115,15.15,7.833333333333333,7.8500000000000005,-0.16900816803735608,-0.057027190882219435,-0.07239950647309003,0.970408067897905,0.728061272173516,0.4438776940715572
794,10001821,MS,STATE,6.600000023841858,-2.399999976158142,11.5,6.80000019073486,6.5,15.15,7.833333333333333,7.8500000000000005,-0.3009169681164297,-0.15372546182110114,-0.19547872340425537,-0.6295918367346953,0.07806141522465548,-0.40612244897959293
795,10001825,KS,FEDERAL,7.450000047683715,-1.549999952316285,12.8999996185303,7.0,7.30000019073486,11.68333333333333,6.8500000000000005,7.249999999999999,0.1003056245893018,0.022314990512333887,0.007239980336903575,0.7704077817956048,0.27806122448979576,0.3938777417552668
796,10001826,KS,FEDERAL,7.450000047683715,-1.549999952316285,12.8999996185303,7.0,7.30000019073486,11.68333333333333,6.8500000000000005,7.249999999999999,0.1003056245893018,0.022314990512333887,0.007239980336903575,0.7704077817956048,0.27806122448979576,0.3938777417552668
797,10001830,KS,STATE,5.799999952316286,-3.200000047683714,7.20000004768372,5.09999990463257,5.59999990463257,11.68333333333333,6.8500000000000005,7.249999999999999,-0.3696194683214114,-0.2603415701647183,-0.23891845352542554,-4.929591789050975,-1.621938870877634,-1.3061225443470228
798,10001831,KS,STATE,5.874999880790713,-3.125000119209287,7.40000009536743,5.19999980926514,5.69999980926514,11.68333333333333,6.8500000000000005,7.249999999999999,-0.353130863397542,-0.24546492401065093,-0.22443856189718697,-4.7295917413672655,-1.521938966245064,-1.2061226397144527
799,10001832,KS,STATE,5.799999952316286,-3.200000047683714,7.20000004768372,5.09999990463257,5.59999990463257,11.68333333333333,6.8500000000000005,7.249999999999999,-0.3696194683214114,-0.2603415701647183,-0.23891845352542554,-4.929591789050975,-1.621938870877634,-1.3061225443470228
800,10001852,IA,STATE,6.475000023841858,-2.524999976158142,11.6000003814697,6.19999980926514,6.0,12.716666666666667,7.05,6.8500000000000005,-0.092061324092961,-0.12645164127820302,-0.12307919621749415,-0.5295914552649954,-0.521938966245064,-0.9061224489795929
801,10001853,IA,STATE,7.25,-1.75,13.3000001907349,7.0,6.90000009536743,12.716666666666667,7.05,6.8500000000000005,0.048091768620078156,-0.007438330170777962,0.007239966527789707,1.1704083540002053,0.27806122448979576,-0.006122353612163067
802,10001856,IA,STATE,7.674999952316282,-1.3250000476837176,14.3999996185303,7.80000019073486,7.09999990463257,12.716666666666667,7.05,6.8500000000000005,0.13877902690555738,0.11157498093664708,0.03619974978426687,2.2704077817956048,1.0780614152246555,0.1938774556529772
803,10001861,IA,STATE,7.799999952316285,-1.200000047683715,14.5,7.59999990463257,7.30000019073486,12.716666666666667,7.05,6.8500000000000005,0.14702335885140627,0.08182161769106928,0.06515960208631234,2.3704081632653047,0.8780611291223659,0.3938777417552668
804,10001862,IA,STATE,7.799999952316285,-1.200000047683715,14.5,7.59999990463257,7.30000019073486,12.716666666666667,7.05,6.8500000000000005,0.14702335885140627,0.08182161769106928,0.06515960208631234,2.3704081632653047,0.8780611291223659,0.3938777417552668
805,10001863,IA,STATE,7.3999998569488525,-1.6000001430511475,13.1999998092651,7.09999990463257,6.90000009536743,12.716666666666667,7.05,6.8500000000000005,0.03984743667422091,0.007438315983289398,0.007239966527789707,1.070407972530404,0.3780611291223659,-0.006122353612163067
806,10001866,IA,STATE,7.700000166893003,-1.2999998331069973,13.0,7.30000019073486,7.30000019073486,12.716666666666667,7.05,6.8500000000000005,0.023358851406298186,0.0371916792288672,0.06515960208631234,0.8704081632653047,0.5780614152246555,0.3938777417552668
807,10001867,IA,STATE,7.200000047683718,-1.7999999523162824,12.3000001907349,7.19999980926514,6.5,12.716666666666667,7.05,6.8500000000000005,-0.034351236343327235,0.02231496213735676,-0.05067966903073293,0.17040835400020526,0.478061033754936,-0.40612244897959293
808,10001869,IA,STATE,7.3999998569488525,-1.6000001430511475,13.3999996185303,7.09999990463257,7.0,12.716666666666667,7.05,6.8500000000000005,0.056336021942151975,0.007438315983289398,0.02171985815602829,1.2704077817956048,0.3780611291223659,0.09387755102040707
809,10001871,IA,STATE,7.424999952316286,-1.575000047683714,13.9333330790202,7.19999996821086,7.19999996821086,12.716666666666667,7.05,6.8500000000000005,0.10030563507247092,0.022314985783171603,0.05067966442769536,1.8037412422855041,0.4780611927006557,0.29387751923126704
810,10001873,WV,STATE,8.149999916553497,-0.8500000834465027,16.6999998092651,8.19999980926514,7.84999990463257,15.616666666666672,6.849999999999999,6.616666666666666,0.08931323965226382,0.20083488623602863,0.1785854865848974,4.570407972530406,1.478061033754936,0.9438774556529772
811,10001875,WV,STATE,6.737499892711638,-2.2625001072883624,13.8000001907349,6.64999985694885,6.54999995231628,15.616666666666672,6.849999999999999,6.616666666666666,-0.14977144329209524,-0.029753341964345488,-0.009653277196125706,1.6704083540002053,-0.07193891856135437,-0.3561224966633132
812,10001879,WV,STATE,6.337500035762788,-2.6624999642372122,14.9000000953674,6.30000019073486,5.95000004768372,15.616666666666672,6.849999999999999,6.616666666666666,-0.05908414569473267,-0.08182160350358045,-0.09653269601112396,2.7704082586327043,-0.4219385847753445,-0.9561224012958727
813,10001906,AR,STATE,7.78749996423721,-1.2125000357627904,16.75,7.64999985694885,7.64999985694885,15.358333333333334,7.550000000000001,7.533333333333334,0.11473318190740575,0.014876639060322152,0.016893202296572908,4.620408163265305,0.9280610814386456,0.7438774079692569
814,10001908,AR,STATE,7.75,-1.25,16.7000007629395,7.59999990463257,7.59999990463257,15.358333333333334,7.550000000000001,7.533333333333334,0.11061109455826042,0.007438315983289265,0.009653256482454388,4.570408926204804,0.8780611291223659,0.6938774556529772
815,10001909,AR,STATE,8.874999999999996,-0.12500000000000355,17.7999992370605,8.89999961853027,8.80000019073486,15.358333333333334,7.550000000000001,7.533333333333334,0.2012982742199565,0.20083485786104951,0.1834121631580223,5.670407400325805,2.1780608430200656,1.8938777417552668
816,10001910,AR,STATE,7.774999976158143,-1.225000023841857,16.2999992370605,7.69999980926514,7.69999980926514,15.358333333333334,7.550000000000001,7.533333333333334,0.0776337667748484,0.022314962137356623,0.02413314811069297,4.170407400325805,0.978061033754936,0.7938773602855473
