,FACILITYID,STATE,TYPE,pm25_2019_2022_mean,delta_from_naaqs,pm25_1998,pm25_2019,pm25_2022
394,10000825,CA,STATE,12.462499856948844,3.4624998569488437,18.3500003814697,9.89999961853027,11.9499998092651
395,10000826,CA,STATE,7.575000047683715,-1.424999952316285,10.6999998092651,6.0,7.30000019073486
396,10000830,CA,FEDERAL,10.150000095367439,1.1500000953674387,10.3000001907349,8.80000019073486,10.0500001907349
397,10000831,CA,FEDERAL,10.15833353996277,1.1583335399627703,10.2000001271566,8.73333358764648,10.0666669209798
398,10000832,CA,FEDERAL,10.175000190734838,1.1750001907348384,10.3000001907349,8.80000019073486,10.1000003814697
399,10000833,CA,FEDERAL,10.091666698455821,1.0916666984558212,10.3000001907349,8.73333358764648,10.0
400,10000836,CA,STATE,14.808333476384474,5.808333476384474,15.8333330154419,13.3666667938232,13.3666667938232
401,10000838,CA,STATE,6.200000166893003,-2.7999998331069973,11.5,5.90000009536743,5.80000019073486
402,10000840,CA,STATE,15.200000047683725,6.200000047683725,15.8999996185303,13.8999996185303,13.8000001907349
403,10000841,CA,STATE,13.956250011920925,4.956250011920925,17.25,10.3499999046326,13.0250000953674
404,10000844,CA,STATE,13.700000047683725,4.700000047683725,17.5,10.1999998092651,12.8999996185303
405,10000847,CA,STATE,13.100000023841858,4.100000023841858,17.9499998092651,9.65000009536743,12.75
406,10000850,CA,STATE,14.462499976158151,5.462499976158151,16.5,10.3499999046326,13.1999998092651
407,10000851,CA,STATE,14.425000190734876,5.425000190734876,16.5,10.3000001907349,13.1999998092651
408,10000852,CA,STATE,9.050000071525558,0.05000007152555774,7.19999980926514,6.90000009536743,8.25
409,10000855,CA,STATE,6.599999964237212,-2.4000000357627878,6.5,4.90000009536743,6.04999995231628
410,10000856,CA,STATE,10.60000014305114,1.6000001430511404,15.1999998092651,9.30000019073486,9.5
411,10000857,CA,STATE,10.90000003576278,1.9000000357627798,15.3499999046326,9.625,9.82500004768372
412,10000858,CA,STATE,6.412500023841858,-2.587499976158142,11.1000003814697,6.09999990463257,5.75
413,10000861,CA,STATE,5.312500059604645,-3.6874999403953552,9.41666634877523,4.78333346048991,5.48333334922791
414,10000863,CA,FEDERAL,6.175000011920927,-2.824999988079073,7.14999985694885,4.90000009536743,5.64999985694885
415,10000864,CA,FEDERAL,5.937499940395354,-3.0625000596046457,7.14999985694885,4.75,5.39999985694885
416,10000867,CA,FEDERAL,6.125,-2.875,7.19999980926514,4.90000009536743,5.59999990463257
417,10000869,CA,STATE,11.850000143051124,2.8500001430511244,13.6000003814697,10.6000003814697,10.1999998092651
418,10000871,CA,FEDERAL,11.625,2.625,11.6000003814697,10.1000003814697,10.8999996185303
419,10000874,CA,FEDERAL,11.625,2.625,11.6000003814697,10.1000003814697,10.8999996185303
420,10000877,CA,STATE,6.075000047683715,-2.924999952316285,9.0,5.69999980926514,5.30000019073486
421,10000878,CA,STATE,8.049999952316284,-0.9500000476837158,11.3999996185303,7.19999980926514,7.5
422,10000879,CA,STATE,7.15000009536743,-1.8499999046325701,11.1999998092651,7.09999990463257,6.30000019073486
423,10000887,CA,FEDERAL,10.825000047683726,1.8250000476837265,11.5,9.69999980926514,9.80000019073486
424,10000892,CA,FEDERAL,13.75,4.75,14.5,12.3999996185303,13.1000003814697
425,10000901,CA,STATE,5.787499964237212,-3.2125000357627878,6.90000009536743,5.09999990463257,5.04999995231628
426,10000902,CA,STATE,4.924999952316285,-4.075000047683715,7.30000019073486,4.09999990463257,4.40000009536743
427,10000904,CA,STATE,8.424999952316284,-0.5750000476837158,12.3000001907349,8.0,7.69999980926514
428,10000905,CA,STATE,6.77500009536743,-2.22499990463257,10.1999998092651,5.90000009536743,6.09999990463257
429,10000917,MD,STATE,8.549999952316282,-0.4500000476837176,16.6000003814697,8.60000038146973,8.39999961853027
430,10000918,MD,STATE,8.549999952316282,-0.4500000476837176,16.6000003814697,8.60000038146973,8.39999961853027
431,10000919,MD,STATE,7.4500001668930045,-1.5499998331069955,14.8999996185303,7.40000009536743,7.30000019073486
432,10000923,VA,STATE,5.862499952316285,-3.137500047683715,14.1999998092651,5.69999980926514,5.75
433,10000924,VA,STATE,6.099999964237212,-2.9000000357627878,12.75,6.14999985694885,6.0
434,10000925,VA,STATE,6.012499988079075,-2.9875000119209254,12.8000001907349,5.95000004768372,5.95000004768372
435,10000926,CT,STATE,7.5,-1.5,12.6999998092651,7.0,7.30000019073486
436,10000927,CT,STATE,7.087500035762788,-1.9124999642372122,12.3499999046326,6.45000004768372,7.04999995231628
437,10000928,CT,STATE,6.925000071525572,-2.074999928474428,11.6999998092651,6.19999980926514,6.90000009536743
438,10000929,CT,STATE,6.925000071525572,-2.074999928474428,11.6999998092651,6.19999980926514,6.90000009536743
439,10000931,CT,STATE,6.024999916553497,-2.9750000834465027,10.8499999046326,5.69999980926514,5.75
440,10000933,CT,STATE,6.312499999999997,-2.6875000000000027,11.8000001907349,5.90000009536743,6.04999995231628
441,10000934,CT,STATE,6.437499940395355,-2.5625000596046448,12.25,6.19999980926514,6.14999985694885
442,10000935,CT,FEDERAL,6.34999990463257,-2.65000009536743,12.1999998092651,6.09999990463257,6.09999990463257
443,10000937,CT,STATE,6.787499964237212,-2.2125000357627878,12.3000001907349,6.40000009536743,6.54999995231628
444,10000941,MO,STATE,7.233333349227905,-1.7666666507720947,13.1000000635783,6.86666679382324,7.16666666666667
445,10000942,MO,STATE,6.6500000953674325,-2.3499999046325675,13.0499999523163,6.35000014305115,6.54999995231628
446,10000948,LA,STATE,7.724999964237212,-1.2750000357627878,13.5,7.62499988079071,7.80000007152557
447,10000952,LA,STATE,7.425000071525573,-1.5749999284744272,15.5,7.80000019073486,7.30000019073486
448,10000953,LA,STATE,7.58750009536743,-1.4124999046325701,12.8250002861023,7.37500011920929,7.90000009536743
449,10000955,LA,FEDERAL,7.6500000655651075,-1.3499999344348925,12.8249998092651,7.5,7.80000007152557
450,10000956,LA,FEDERAL,7.725000023841858,-1.274999976158142,12.8000001907349,7.59999990463257,7.90000009536743
451,10000960,LA,STATE,7.650000095367432,-1.3499999046325684,13.0,7.40000009536743,7.59999990463257
452,10000963,LA,STATE,7.475000023841857,-1.524999976158143,12.8000001907349,7.59999990463257,7.30000019073486
453,10000967,LA,STATE,7.250000029802322,-1.7499999701976776,12.3999998569489,7.375,7.17500007152557
454,10000968,LA,FEDERAL,7.1875,-1.8125,11.8999998569489,7.27500009536743,7.12499988079071
455,10000972,LA,STATE,8.300000190734863,-0.6999998092651367,14.8999996185303,8.5,8.60000038146973
456,10000974,LA,STATE,8.300000190734863,-0.6999998092651367,14.8000001907349,8.60000038146973,8.5
457,10000976,OH,STATE,7.199999928474427,-1.8000000715255728,15.3000001907349,7.59999990463257,6.69999980926514
458,10000978,OH,MULTI,8.100000023841856,-0.8999999761581439,15.6999998092651,7.90000009536743,7.85000014305115
459,10000980,OH,STATE,7.587499976158142,-1.412500023841858,14.4499998092651,7.75,7.25
460,10000981,OH,STATE,7.549999952316285,-1.450000047683715,14.4499998092651,7.70000004768372,7.14999985694885
461,10000982,OH,STATE,8.106249988079071,-0.893750011920929,14.5249998569489,8.17499995231628,7.64999997615814
462,10000983,OH,STATE,7.350000023841858,-1.649999976158142,14.3000001907349,7.40000009536743,6.75
463,10000984,OH,STATE,8.325000047683718,-0.6749999523162824,15.75,8.44999980926514,7.95000004768372
464,10000987,WA,STATE,4.287499964237212,-4.712500035762788,4.35000014305115,4.25,4.25
465,10000988,WI,STATE,5.287500083446505,-3.7124999165534946,7.59999990463257,4.85000014305115,4.85000014305115
466,10000990,WI,STATE,6.775000035762784,-2.224999964237216,10.1000003814697,6.80000019073486,6.14999985694885
467,10000991,WI,STATE,6.725000023841858,-2.274999976158142,10.1999998092651,6.69999980926514,6.0
468,10000992,WI,STATE,8.125000178813933,-0.8749998211860675,13.8000001907349,7.90000009536743,8.00000023841858
469,10000993,WI,STATE,6.4625000059604645,-2.5374999940395355,11.8250000476837,6.19999992847443,5.77500009536743
470,10000994,WI,FEDERAL,6.475000023841857,-2.524999976158143,10.8999996185303,6.30000019073486,5.80000019073486
471,10000995,WI,STATE,6.600000023841858,-2.399999976158142,12.0,6.45000004768372,5.90000009536743
472,10000998,WI,STATE,6.831250101327897,-2.168749898672103,12.4249997138977,6.75,6.37500011920929
473,10000999,WI,STATE,7.037499964237212,-1.9625000357627878,12.2999997138977,6.64999985694885,6.5
474,10001000,WI,STATE,7.4000000059604645,-1.5999999940395355,13.3499999046326,7.07499992847443,7.02499997615814
475,10001001,WI,STATE,7.375,-1.625,12.6999998092651,7.0,6.90000009536743
476,10001002,WI,STATE,7.387500047683718,-1.6124999523162824,12.7999997138977,7.20000004768372,6.95000004768372
477,10001003,WI,STATE,7.737500071525572,-1.262499928474428,14.4000000953674,7.5,7.25
478,10001004,WI,STATE,7.850000023841858,-1.149999976158142,14.5,7.59999990463257,7.40000009536743
479,10001005,WI,STATE,7.574999928474427,-1.4250000715255728,14.0,7.30000019073486,7.19999980926514
480,10001007,WI,STATE,8.925000190734865,-0.07499980926513494,15.3000001907349,8.69999980926514,8.60000038146973
481,10001008,WI,STATE,8.112499952316288,-0.8875000476837123,14.9499998092651,7.95000004768372,7.69999980926514
482,10001009,WI,STATE,8.925000190734865,-0.07499980926513494,15.3000001907349,8.69999980926514,8.60000038146973
483,10001014,TN,STATE,6.424999922513962,-2.575000077486038,15.4750001430511,6.12499988079071,6.35000002384186
484,10001015,TN,STATE,6.825000047683714,-2.174999952316286,14.9666668574015,6.80000019073486,6.59999990463257
485,10001016,OK,STATE,7.275000035762788,-1.7249999642372122,8.94999980926514,6.54999995231628,7.20000004768372
486,10001017,OK,STATE,7.175000071525572,-1.824999928474428,10.6999998092651,6.90000009536743,7.0
487,10001021,NC,STATE,5.424999952316286,-3.575000047683714,11.6000003814697,5.19999980926514,5.40000009536743
488,10001022,NC,STATE,7.575000047683714,-1.424999952316286,15.3999996185303,7.80000019073486,7.59999990463257
489,10001023,NC,STATE,6.450000047683715,-2.549999952316285,14.3000001907349,6.40000009536743,6.30000019073486
490,10001025,NC,STATE,6.937500059604645,-2.0624999403953552,15.8499999046326,6.90000009536743,6.95000004768372
491,10001027,NC,STATE,5.950000047683715,-3.049999952316285,15.3000001907349,5.80000019073486,6.19999980926514
492,10001028,KS,STATE,6.299999952316285,-2.700000047683715,7.69999980926514,6.09999990463257,5.69999980926514
493,10001029,KS,FEDERAL,7.125,-1.875,12.3000001907349,6.54999995231628,7.0
494,10001030,KS,STATE,7.475000023841858,-1.524999976158142,12.8333333333333,6.93333339691162,7.33333333333333
495,10001031,KS,STATE,7.40000009536743,-1.5999999046325701,12.8000001907349,6.85000014305115,7.25
496,10001033,KS,STATE,7.325000047683715,-1.674999952316285,12.8000001907349,7.0,7.0
497,10001040,KS,STATE,6.449999928474427,-2.550000071525573,9.5,5.90000009536743,6.19999980926514
498,10001042,KS,STATE,7.299999952316285,-1.700000047683715,10.1999998092651,6.5,7.19999980926514
499,10001043,KS,STATE,7.237499952316285,-1.762500047683715,10.0499997138977,6.45000004768372,7.14999985694885
500,10001044,KS,STATE,7.52499997615814,-1.4750000238418597,10.8999996185303,6.80000019073486,7.40000009536743
501,10001045,KS,STATE,7.5416667064030944,-1.4583332935969056,11.3333333333333,6.96666669845581,7.60000006357829
502,10001048,KS,STATE,8.674999952316274,-0.3250000476837265,12.6000003814697,7.80000019073486,8.69999980926514
503,10001050,KS,STATE,7.024999976158143,-1.975000023841857,11.1000003814697,6.30000019073486,7.19999980926514
504,10001051,IN,STATE,8.149999856948856,-0.8500001430511439,15.3999996185303,7.69999980926514,8.0
505,10001054,IN,STATE,7.7749998569488525,-1.2250001430511475,15.5,7.19999980926514,7.69999980926514
506,10001059,IN,STATE,8.52500009536743,-0.47499990463257014,17.2999992370605,8.80000019073486,8.0
507,10001060,IN,STATE,8.475000143051144,-0.5249998569488561,16.9499998092651,8.59999990463257,8.20000028610229
508,10001061,IN,STATE,8.574999988079073,-0.4250000119209272,16.6999998092651,8.65000009536743,8.34999990463257
509,10001063,IN,STATE,8.125,-0.875,14.6999998092651,8.10000038146973,7.80000019073486
510,10001065,IN,STATE,9.543749988079064,0.5437499880790639,17.9499998092651,9.54999995231628,9.20000004768372
511,10001067,IN,STATE,9.174999952316284,0.17499995231628418,17.5,9.10000038146973,8.89999961853027
512,10001068,IN,STATE,9.1875,0.1875,17.5,9.10000038146973,8.89999961853027
513,10001071,IN,STATE,7.574999928474427,-1.4250000715255728,14.8999996185303,7.59999990463257,7.30000019073486
514,10001072,IN,STATE,8.200000127156578,-0.7999998728434221,16.1333338419596,8.06666692097982,8.10000038146973
515,10001073,IN,STATE,7.962500035762786,-1.037499964237214,16.1999998092651,8.00000023841858,7.54999995231628
516,10001075,IN,STATE,7.250000059604645,-1.7499999403953552,15.5500001907349,7.09999990463257,6.95000004768372
517,10001076,IA,STATE,6.425000071525572,-2.574999928474428,10.1999998092651,6.0,6.0
518,10001077,IA,STATE,6.125000119209287,-2.874999880790713,11.3999996185303,5.90000009536743,5.80000019073486
519,10001078,IA,STATE,6.34999990463257,-2.65000009536743,11.1999998092651,6.09999990463257,6.09999990463257
520,10001080,IA,STATE,6.200000047683715,-2.799999952316285,11.1000003814697,5.80000019073486,6.0
521,10001082,IA,STATE,6.787499964237212,-2.2125000357627878,12.5999999046326,6.79999995231628,6.20000004768372
522,10001087,IA,STATE,7.274999976158142,-1.725000023841858,12.6000003814697,7.0,6.90000009536743
523,10001089,IA,STATE,7.287499964237213,-1.7125000357627869,12.900000095367398,6.95000004768372,6.80000019073486
524,10001090,IA,STATE,7.487499892711638,-1.5125001072883624,12.75,7.29999995231628,7.0
525,10001091,IA,STATE,8.149999976158142,-0.8500000238418579,14.5,8.0,7.69999980926514
526,10001095,IA,STATE,8.75,-0.25,15.6000003814697,8.60000038146973,8.39999961853027
527,10001096,IA,STATE,7.549999952316285,-1.450000047683715,13.8999996185303,7.19999980926514,7.30000019073486
528,10001099,IA,STATE,7.299999952316284,-1.7000000476837158,11.8999996185303,6.90000009536743,7.09999990463257
529,10001100,IA,STATE,7.600000023841858,-1.399999976158142,14.1999998092651,7.30000019073486,7.40000009536743
530,10001106,WV,STATE,6.425000071525573,-2.574999928474427,13.8999996185303,6.30000019073486,6.30000019073486
531,10001108,WV,STATE,7.249999880790712,-1.7500001192092878,14.5,7.19999980926514,6.90000009536743
532,10001116,VT,STATE,5.375,-3.625,8.89999961853027,5.0,5.30000019073486
533,10001118,SD,STATE,6.450000047683715,-2.549999952316285,8.10000038146973,5.59999990463257,6.30000019073486
534,10001121,SD,STATE,6.55000001192093,-2.44999998807907,9.65000009536743,5.70000004768372,5.95000004768372
535,10001123,SD,STATE,6.6250001192092896,-2.3749998807907104,9.60000038146973,5.80000019073486,6.0
536,10001125,SD,FEDERAL,6.2437500655651075,-2.7562499344348925,9.20000004768372,6.0,5.25000011920929
537,10001126,SD,STATE,6.225000143051145,-2.774999856948855,8.60000038146973,5.90000009536743,5.30000019073486
538,10001128,SD,STATE,6.40625,-2.59375,8.44999980926514,6.04999995231628,5.37500011920929
539,10001129,SC,STATE,7.087499976158142,-1.912500023841858,16.0,6.85000014305115,7.09999990463257
540,10001132,SC,STATE,6.95000010728836,-2.0499998927116403,15.75,7.0,7.05000019073486
541,10001133,SC,STATE,6.625,-2.375,16.1000003814697,6.59999990463257,6.80000019073486
542,10001134,SC,FEDERAL,6.449999968210857,-2.5500000317891427,16.3333333333333,6.43333339691162,6.63333320617676
543,10001135,SC,FEDERAL,6.424999952316284,-2.575000047683716,16.3999996185303,6.40000009536743,6.59999990463257
544,10001137,SC,STATE,7.0,-2.0,17.0,7.19999980926514,6.90000009536743
545,10001138,SC,STATE,6.399999976158142,-2.600000023841858,15.8999996185303,6.40000009536743,6.5
546,10001141,SC,STATE,7.125000119209288,-1.8749998807907122,16.5,7.30000019073486,7.09999990463257
547,10001142,SC,STATE,7.143750071525572,-1.856249928474428,16.3999996185303,7.27500009536743,7.14999985694885
548,10001145,SC,STATE,6.658333381017047,-2.341666618982953,16.2999998728434,6.76666673024495,6.56666660308838
549,10001146,SC,FEDERAL,7.137500047683715,-1.862499952316285,15.6999998092651,7.25,7.0
550,10001147,SC,STATE,5.9749999642372105,-3.0250000357627895,13.1999998092651,6.04999995231628,6.04999995231628
551,10001150,SC,STATE,6.537499964237213,-2.462500035762787,13.3999996185303,6.59999990463257,6.54999995231628
552,10001151,MT,MULTI,5.449999928474428,-3.550000071525572,7.30000019073486,4.90000009536743,5.0
553,10001154,MT,STATE,6.700000047683715,-2.299999952316285,5.5,5.5,6.30000019073486
554,10001155,MT,STATE,5.450000047683716,-3.549999952316284,8.10000038146973,4.69999980926514,5.40000009536743
555,10001156,MT,STATE,5.975000023841857,-3.024999976158143,5.45000004768372,5.0,5.30000019073486
556,10001162,ME,STATE,4.34999990463257,-4.65000009536743,7.09999990463257,4.09999990463257,4.19999980926514
557,10001163,ME,STATE,4.474999964237212,-4.525000035762788,7.90000009536743,4.19999980926514,4.14999985694885
558,10001165,ME,STATE,5.049999952316285,-3.950000047683715,9.19999980926514,5.09999990463257,4.69999980926514
559,10001170,KY,FEDERAL,6.687500000000003,-2.3124999999999973,15.9000000953674,6.59999990463257,6.45000004768372
560,10001172,ID,STATE,6.83750009536743,-2.16249990463257,5.29999995231628,5.54999995231628,6.65000009536743
561,10001173,ID,STATE,5.7125000357627895,-3.2874999642372105,3.75,4.5,5.45000004768372
562,10001176,ID,STATE,5.675000071525573,-3.324999928474427,5.0,4.30000019073486,5.19999980926514
563,10001177,ID,STATE,9.60000026226044,0.6000002622604406,7.5,7.40000009536743,9.60000038146973
564,10001180,ID,STATE,7.699999928474428,-1.300000071525572,5.95000004768372,6.14999985694885,7.35000014305115
565,10001181,ID,STATE,7.808333277702333,-1.1916667222976667,6.09999990463257,6.23333326975505,7.46666669845581
566,10001182,ID,STATE,7.837499976158142,-1.162500023841858,6.14999985694885,6.25,7.5
567,10001183,ID,STATE,7.725000023841858,-1.274999976158142,6.14999985694885,6.09999990463257,7.40000009536743
568,10001184,ID,STATE,7.97499990463257,-1.0250000953674299,6.19999980926514,6.19999980926514,7.69999980926514
569,10001185,ID,STATE,7.950000047683718,-1.0499999523162824,6.19999980926514,6.35000014305115,7.64999985694885
570,10001186,ID,STATE,6.424999952316286,-2.575000047683714,5.59999990463257,4.90000009536743,5.90000009536743
571,10001187,ID,STATE,6.8249999284744245,-2.1750000715255755,7.35000014305115,5.04999995231628,6.5
572,10001197,AL,STATE,7.149999976158143,-1.850000023841857,14.5,7.09999990463257,7.19999980926514
573,10001199,AL,STATE,7.050000071525572,-1.949999928474428,14.3999996185303,6.90000009536743,7.09999990463257
574,10001204,AL,STATE,9.500000238418579,0.5000002384185791,19.7000007629395,9.60000038146973,9.60000038146973
575,10001209,AL,STATE,7.500000119209288,-1.4999998807907122,16.0,7.90000009536743,7.40000009536743
576,10001210,AL,STATE,8.22499990463257,-0.7750000953674299,16.5,8.19999980926514,8.5
577,10001214,AL,STATE,7.925000071525573,-1.0749999284744272,16.5999994277954,8.40000009536743,7.79999995231628
578,10001216,AL,STATE,7.725000023841858,-1.274999976158142,16.5,8.30000019073486,7.5
579,10001218,AL,STATE,7.925000071525573,-1.0749999284744272,17.7000007629395,8.39999961853027,7.80000019073486
580,10001221,AL,STATE,7.937500059604645,-1.0624999403953552,17.6999998092651,8.40000009536743,7.70000004768372
581,10001222,AL,STATE,7.962500035762785,-1.037499964237215,17.8499999046326,8.42499995231628,7.75000011920929
582,10001223,AL,STATE,7.124999940395355,-1.8750000596046448,15.9500002861023,7.69999980926514,6.79999995231628
583,10001226,AL,STATE,7.525000095367432,-1.4749999046325684,16.1000003814697,8.10000038146973,7.09999990463257
584,10001243,NM,MULTI,3.849999964237215,-5.150000035762785,6.0,3.09999990463257,3.70000004768372
585,10001244,NM,STATE,5.256249964237212,-3.7437500357627878,5.57499992847443,4.5,5.19999992847443
586,10001246,NM,STATE,3.799999952316285,-5.200000047683715,4.30000019073486,3.09999990463257,4.30000019073486
587,10001249,NM,STATE,4.912499964237212,-4.087500035762788,6.40000009536743,4.30000019073486,5.09999990463257
588,10001274,TX,STATE,5.850000023841857,-3.149999976158143,11.1000003814697,5.59999990463257,5.80000019073486
589,10001275,TX,STATE,5.9150000333785995,-3.0849999666214005,11.239999961853,5.61999998092651,5.94000005722046
590,10001279,TX,FEDERAL,6.908333420753477,-2.0916665792465228,12.766666730245,6.83333349227905,6.90000009536743
591,10001283,TX,FEDERAL,7.649999856948855,-1.3500001430511448,13.8999996185303,7.59999990463257,7.69999980926514
592,10001294,OR,STATE,6.791666706403097,-2.208333293596903,6.59999990463257,6.19999980926514,6.40000009536743
593,10001295,OR,STATE,7.087500035762787,-1.9124999642372131,7.95000004768372,6.59999990463257,7.09999990463257
594,10001298,OR,STATE,7.6083333094914645,-1.3916666905085355,7.96666669845581,6.23333326975505,6.66666650772095
595,10001301,OR,FEDERAL,5.587500035762787,-3.412499964237213,6.35000014305115,5.30000019073486,5.09999990463257
596,10001302,OR,STATE,6.71666661898296,-2.28333338101704,7.43333339691162,5.76666673024495,5.69999980926514
597,10001305,OR,STATE,6.624999999999995,-2.3750000000000053,7.40000009536743,5.69999980926514,5.59999990463257
598,10001306,OR,STATE,6.250000119209288,-2.7499998807907122,5.0,5.30000019073486,5.90000009536743
599,10001310,OR,STATE,7.387500077486038,-1.6124999225139618,6.54999995231628,5.85000014305115,6.80000007152557
600,10001312,OR,STATE,4.47499990463257,-4.52500009536743,4.69999980926514,4.40000009536743,4.19999980926514
601,10001318,MN,STATE,4.537500023841854,-4.462499976158146,6.19999980926514,3.79999995231628,3.90000009536743
602,10001319,MN,STATE,4.956250041723252,-4.043749958276748,7.59999990463257,4.5,4.42500007152557
603,10001320,MN,FEDERAL,5.249999940395355,-3.7500000596046448,8.65000009536743,4.69999980926514,4.75
604,10001322,MN,STATE,5.866666674613953,-3.1333333253860474,9.69999980926514,5.43333339691162,5.30000019073486
605,10001324,MN,STATE,5.77500009536743,-3.22499990463257,9.80000019073486,5.40000009536743,5.5
606,10001325,MN,STATE,7.325000047683716,-1.6749999523162842,11.1999998092651,7.09999990463257,6.90000009536743
607,10001330,MN,STATE,7.41250002384186,-1.5874999761581403,11.1999998092651,7.35000014305115,6.75
608,10001331,MN,STATE,7.287500023841858,-1.712499976158142,11.1999998092651,7.25,6.59999990463257
609,10001333,MN,STATE,6.806249976158142,-2.193750023841858,11.3999998569489,6.57499992847443,6.72500002384186
610,10001337,MN,FEDERAL,6.75,-2.25,11.5,6.69999980926514,6.0
611,10001341,MI,STATE,4.987500131130217,-4.012499868869783,7.19999980926514,4.80000019073486,4.40000009536743
612,10001342,MI,STATE,5.243750005960463,-3.7562499940395373,6.17499983310699,4.75,4.77499997615814
613,10001345,MI,STATE,5.400000035762788,-3.5999999642372122,8.10000038146973,4.95000004768372,5.04999995231628
614,10001346,MI,STATE,4.4249999821186075,-4.5750000178813925,6.5,4.45000004768372,3.85000002384186
615,10001347,MI,STATE,4.5,-4.5,7.19999980926514,4.30000019073486,4.09999990463257
616,10001357,MI,STATE,6.700000047683715,-2.299999952316285,13.0,6.30000019073486,6.5
617,10001361,MI,STATE,6.387499988079073,-2.612500011920927,13.25,6.0,6.19999980926514
618,10001362,MI,STATE,6.387499988079073,-2.612500011920927,13.25,6.0,6.19999980926514
619,10001364,MI,STATE,6.724999984105427,-2.275000015894573,13.2666664123535,6.46666669845581,6.53333330154419
620,10001366,MI,STATE,7.650000095367432,-1.3499999046325684,12.6000003814697,7.40000009536743,7.59999990463257
621,10001375,MI,STATE,8.437500119209286,-0.562499880790714,14.1000003814697,8.30000019073486,8.44999980926514
622,10001376,MI,STATE,8.450000047683716,-0.5499999523162842,14.1000003814697,8.30000019073486,8.44999980926514
623,10001382,MI,STATE,7.77500009536743,-1.2249999046325701,13.3000001907349,7.30000019073486,7.69999980926514
624,10001384,MI,STATE,7.5999999046325675,-1.4000000953674325,13.0,7.25,7.54999995231628
625,10001386,MI,STATE,7.225000023841857,-1.774999976158143,12.3000001907349,6.90000009536743,7.19999980926514
626,10001387,MI,STATE,7.6249998807907104,-1.3750001192092896,13.8000001907349,7.40000009536743,7.5
627,10001389,MI,STATE,7.200000047683715,-1.799999952316285,13.6999998092651,7.0,7.0
628,10001392,MA,STATE,5.887499988079073,-3.112500011920927,11.3999996185303,5.35000014305115,5.69999980926514
629,10001393,MA,STATE,6.075000047683718,-2.9249999523162824,10.8999996185303,5.45000004768372,6.0
630,10001396,MA,STATE,6.100000023841858,-2.899999976158142,10.8999996185303,5.5,6.0
631,10001401,MA,STATE,6.937500059604646,-2.0624999403953543,12.1500000953674,6.35000014305115,6.85000014305115
632,10001404,MA,STATE,5.881249994039537,-3.1187500059604627,9.22500014305115,5.47500002384186,5.75
633,10001408,MA,STATE,6.5250000953674325,-2.4749999046325675,11.75,5.90000009536743,6.45000004768372
634,10001411,GA,STATE,9.249999761581423,0.24999976158142267,18.8999996185303,9.39999961853027,9.19999980926514
635,10001414,GA,STATE,8.974999904632568,-0.02500009536743164,19.0,9.10000038146973,8.89999961853027
636,10001415,GA,STATE,8.974999904632568,-0.02500009536743164,19.0,9.10000038146973,8.89999961853027
637,10001421,GA,STATE,7.825000047683718,-1.1749999523162824,16.7999992370605,8.10000038146973,7.80000019073486
638,10001423,GA,STATE,7.725000023841857,-1.274999976158143,17.6000003814697,7.80000019073486,7.80000019073486
639,10001426,GA,STATE,8.075000047683716,-0.9249999523162842,18.6000003814697,8.5,7.90000009536743
640,10001432,GA,STATE,8.225000143051147,-0.7749998569488525,17.6000003814697,8.30000019073486,8.30000019073486
641,10001435,FL,FEDERAL,7.850000023841858,-1.149999976158142,13.1999998092651,7.80000019073486,7.59999990463257
642,10001445,FL,STATE,7.125,-1.875,13.0,6.80000019073486,7.19999980926514
643,10001448,FL,STATE,7.649999976158143,-1.350000023841857,13.6999998092651,7.59999990463257,7.80000019073486
644,10001454,FL,STATE,7.325000166893003,-1.6749998331069973,12.1999998092651,6.90000009536743,7.30000019073486
645,10001459,FL,STATE,8.024999856948853,-0.9750001430511475,13.5,7.69999980926514,7.80000019073486
646,10001470,IL,FEDERAL,9.324999809265126,0.32499980926512606,18.8999996185303,9.30000019073486,8.89999961853027
647,10001484,PA,FEDERAL,6.575000047683712,-2.4249999523162877,13.5,6.30000019073486,6.40000009536743
648,10001489,PA,STATE,7.02500009536743,-1.9749999046325701,14.3999996185303,6.80000019073486,6.90000009536743
649,10001496,NY,STATE,5.324999988079072,-3.675000011920928,8.19999980926514,4.75,5.07499992847443
650,10001504,NY,STATE,5.916666666666668,-3.083333333333332,11.9666665395101,5.69999980926514,5.69999996821086
651,10001507,NY,FEDERAL,7.34999990463257,-1.6500000953674299,14.8999996185303,7.19999980926514,7.19999980926514
652,10001516,NJ,STATE,6.15000009536743,-2.84999990463257,14.1000003814697,6.0,5.80000019073486
653,10001518,NJ,STATE,5.675000071525573,-3.324999928474427,14.5,5.80000019073486,5.19999980926514
654,10001519,NJ,STATE,6.150000035762785,-2.849999964237215,14.1000003814697,6.14999985694885,5.80000019073486
655,10001520,NJ,FEDERAL,5.837500035762788,-3.1624999642372122,13.8499999046326,5.95000004768372,5.45000004768372
656,10001522,CA,STATE,8.749999880790705,-0.2500001192092949,7.90000009536743,6.26666673024495,7.53333330154419
657,10001530,CA,STATE,7.675000011920923,-1.3249999880790773,7.12499988079071,5.59999990463257,6.45000004768372
658,10001542,MD,STATE,7.174999952316285,-1.825000047683715,16.2000007629395,7.09999990463257,7.19999980926514
659,10001543,MD,STATE,7.174999952316285,-1.825000047683715,16.3000001907349,7.14999985694885,7.19999980926514
